movie_id,genres,movie_title,original_language,overview,popularity,release_date,runtime
hg-wells-the-war-of-the-worlds,"Not Available
",H.G. Wells' The War of the Worlds,en,"This movie is a faithful adaptation of H. G. Well's book, set in the 19th century.",3.104,13-06-2005,180
hh-holmes-americas-first-serial-killer,"Not Available
",H.H. Holmes: America's First Serial Killer,en,"Torture chambers, acid vats, greased chutes and gassing rooms were just some of the devices of death designed by the Torture Doctor, H.H. Holmes in his castle of horrors. Follows Holmes' entire life as a criminal mastermind.",3.517,01-01-2004,64
hector-2019,"Not Available
",Héctor,es,A fishing cove on an island fallen out of time and space.,0.6,11-02-2019,19
h2o,"Not Available
",H2O,en,"When Canada's Prime Minister drowns in what appears to be a boating accident, his son takes office and is drawn into a deceptive world of power and corruption.",1.561,31-10-2004,177
h2oil,Documentary,H2Oil,en,"Moving between a local microcosm and the global oil crisis, H2Oil weaves together a collection of compelling stories of people who are at the front lines of the biggest industrial project in human history: Canada's tar sands. H2Oil is a feature-length documentary that traces the wavering balance between the urgent need to protect and preserve fresh water resources and the mad clamoring to fill the global demand for oil. It is a film that asks: what is more important, water or oil? Will the quest for profit overshadow efforts to protect public health and the environment in Canada's richest province?",2.39,08-05-2009,76
h6-diary-of-a-serial-killer,"Not Available
",H6: Diary of a Serial Killer,es,"H6 tells the story of Antonio Frau, a serial killer set free after serving 25 years in jail for the violent murder of his girlfriend. After inheriting and old motel from a relative he never knew, he sees this as a signal and takes to his holy task of relieving the grief of those who have lost the will to live. He takes his victims to room Number 6 in the motel where he 'purifies' them, while, at the same time, continues his everyday life next to his wife. A mistake leads to his arrest, and his plan to become rich and famous takes relevance.",2.659,01-01-2005,92
h8rz,"Not Available
",H8RZ,en,"In the aftermath of a mysterious High School 'incident', The school's attorney questions the only witness, a student, in hopes of protecting the school from any lawsuits. But as this student weaves his tale, it becomes clear that there is much more to this story than meets the eye. H8RZ has the intrigue of a crime thriller, while cleverly dealing with issues of H8RZ bullying, school corruption, and the darker side of teen interactions.",3.614,17-07-2015,94
haack-the-king-of-techno,"Not Available
",Haack ...The King of Techno,en,"A look into the underground world of Bruce Haack, a genius whose past work continues to garner recognition with time. The homespun musician couldn't have done it without the support of his family, friends, lovers, and the neighborhood kids he called ""starchildren,"" all of whom paint the big picture of Bruce's life legacy and so-called dimension of imagination. In addition, various musicians of many genres have joined in today showing worldwide support, thus contributing to Bruce's objective, ""Sure it's nice to be famous, but I'm more interested in obtaining a telepathic following."" As for the music world, history's future king is coming from the past.",0.911,19-01-2004,70
haasil,"Not Available
",Haasil,en,"Anirudhh, a law-abiding college student, in love with Niharika, gets caught up in college politics and crime, and must fight it out for himself, when friends turn into foes.",0.875,15-05-2003,145
habana-blues,"Not Available
",Habana Blues,en,"When Spanish record producers express interest in Cuban musicians Ruy and Tito, the longtime friends are faced with the prospect of leaving their loved ones behind. After years of hoping and dreaming, they've finally earned the opportunity to bring their music to the rest of the world. But are the emotional trade-offs worth it in the end?",2.495,18-03-2005,115
habi-the-foreigner,"Not Available
","Habi, The Foreigner",en,"Analía’s mother sends her to Buenos Aires to deliver some handicrafts. She is expected to return home quickly to the country town where she is to take on her family’s hairdressing salon. But by chance an address mix-up leads her to a Muslim community where she finds herself taking part in a ritual completely unknown to her. Enthralled by the new world she has entered, Analía decides on the spur of the moment to take on another identity.",1.106,12-02-2013,92
habitat-piavoli,"Not Available
",Habitat [Piavoli],en,Franco Piavoli in his world.,0.6,07-11-2013,60
hablar,"Not Available
",Hablar,es,"An anthology film with 20 stories on the subject of words, communication, linked to one another over a 400-metre stretch: from Madrid's Lavapiés Square to the Sala Mirador. A journey between theatre and cinema, filmed in a single fixed shot running continuously over 80 minutes and half a kilometer, in Madrid's popular Lavapiés district. The characters talk, argue, laugh, cry, threaten, whisper, shout, steal, make dates, get angry with and hug one another, prompting the spectator to reflect on the immense power of words.",1.686,12-06-2015,75
hachi-a-dogs-tale,"Not Available
",Hachi: A Dog's Tale,en,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,31.249,13-06-2009,93
hack-job,"Not Available
",Hack Job,en,"An anthology film with three stories, all taking place in the same small town.",2.645,01-01-2011,96
hack,"Not Available
",Hack!,en,"Seven college students are picked to travel to a private island owned by the reclusive Vincent King and his film-obsessed wife Mary Shelley to study island wildlife. But is isn't long when a mysterious killer begins killing the students one-by-one, and modeling them after gory murder scenes from numerous horror films.",3.774,20-07-2007,89
hacked-2016,Documentary,Hacked,en,Creepy found- footage horror about a grad student whose research into video chat culture quickly takes a dark and unsettling turn. Starring Melanie Papalia (2016)(74 mins).,0.6,14-11-2016,77
hackers-wanted,"Not Available
",Hackers Wanted,en,"Hackers Wanted is an unreleased American documentary film. Directed and written by Sam Bozzo, the film explores the origins and nature of hackers and hacking by following the adventures of Adrian Lamo, and contrasting his story with that of controversial figures throughout history. The film is narrated by Kevin Spacey.",4.466,01-01-2009,87
hacks-2012,"Not Available
",Hacks,en,A satirical swipe at the phone-hacking scandal surrounding the British newspaper industry.,0.654,01-01-2012,60
hacksaw-ridge,"Not Available
",Hacksaw Ridge,en,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",163.301,07-10-2016,139
hadley-tk-421,Drama Comedy,Hadley TK-421,en,OFFICE POLITICS LEAD TO ABSURDLY DARK ACTIONS IN THIS “MAD MEN” ERA BLACK COMEDY FROM DIRECTOR JONATHAN REID-EDWARDS.,0.6,03-02-2012,18
haeckels-tale,"Not Available
",Haeckel's Tale,en,"While on his way to see his sick father, a man takes shelter with an elderly man and his young wife but soon discovers their horrible secret.",3.767,13-01-2006,60
hagereseb,"Not Available
",Hagereseb,en,"It's 1997 in Seattle's Yesler Terrace, and 10-year-old Abai is on a quest to find fresh batteries for his Casio keyboard for one last music lesson with his older brother Sam before seeing him sent back to their native Eritrea, indefinitely.",0.6,01-01-2015,38
haikyuu-movie-3-genius-and-sense,"Not Available
",Haikyuu!! Movie 3: Genius and Sense,ja,Recap film focusing primarily on the match against Aoba Jouhsai from the second season.,7.26,15-09-2017,89
hailey-dean-mystery-2-2-murder,"Not Available
",Hailey Dean Mysteries: 2 + 2 = Murder,en,"Hailey attends her niece's school recital only to learn that the beloved music teacher has vanished. Hailey soon discovers several startling secrets amongst the staff, as well as a link between the missing young teacher and the school’s reconstruction funds.",4.274,03-06-2018,84
hailey-dean-mysteries-killer-sentence,"Not Available
",Hailey Dean Mysteries: Killer Sentence,en,Hailey Dean knows District Attorney Paulina D'Orazio is innocent of the murder of a man she once put behind bars and must do all she can to prove it in the face of mounting evidence.,3.962,19-05-2019,83
hair-extension,"Not Available
",Hair Extension,ja,"Mami Takano (Tomomi Nakatsuka) works at a hair salon which specializes in hair extensions. The customers are attracted by the high level of skill used by the salon. The hair extensions itself are from real women. A dark organization is responsible for ripping off the hair from live women and killing them. One day, customers with hair extensions are killed in sequence.",0.6,14-09-2014,69
hair-high,"Not Available
",Hair High,en,"Bill Plympton's gothic '50s high-school comedy about a love-triangle that goes terribly wrong. Two murdered teens return from the grave, then go to their prom to get revenge.",3.929,17-04-2004,78
hair-show,"Not Available
",Hair Show,en,"Peaches, a hair stylist from Baltimore, and her estranged sister, Angela, the owner of an upscale salon in Beverly Hills, get reacquainted when Peaches decides to attend a celebration for Angela in LA. The reunion is bittersweet and worsens when Angela finds out that Peaches is on the run from the IRS and has only a few days to pay $50,000 in back taxes. After some hilarious moments and passionate exchanges, the two sisters join forces to fight off a pesky rival salon owner Marcella and save Peaches from her troubles by competing for a lucrative cash prize and bragging rights at the city's annual hair show. BEAUTY SHOP proves that blood and family run thicker than water.",3.608,17-10-2004,104
hairbrained,"Not Available
",Hairbrained,en,A fourteen-year-old genius gets rejected by Harvard and ends up at a much lower ranked school where he makes friends with a mature student.,4.851,25-11-2013,97
hairspray-2007,"Not Available
",Hairspray,en,"Pleasantly plump teenager Tracy Turnblad auditions to be on Baltimore's most popular dance show - The Corny Collins Show - and lands a prime spot. Through her newfound fame, she becomes determined to help her friends and end the racial segregation that has been a staple of the show.",16.111,19-07-2007,117
hairspray-live,"Not Available
",Hairspray Live!,en,A teenage girl living in Baltimore in the early 1960s dreams of appearing on a popular TV dance show.,7.565,07-12-2016,120
hairy,"Not Available
",Hairy,en,"Farah, a teenager from the USA, is a bit wilder than Nilou, who was brought up in Iran. The pair heads for a lonely hill to spend some time alone listening to music. Their differences begin to make themselves apparent when Farah tries to explain that girls should be less hairy.",0.6,10-02-2011,17
hajimari-mo-owari-mo-nai,"Not Available
",Hajimari mo owari mo nai,ja,,0.6,14-12-2013,95
hajime-no-ippo-mashiba-vs-kimura,"Not Available
",Hajime no Ippo - Mashiba vs. Kimura,ja,"Kimura finally has his championship match. It takes place at the annual champion carnival. But now he must face the intense champion, Mashiba for the Junior Lightweight championship.",7.022,05-09-2003,60
haken-l-1ve,"Not Available
",Haken - L-1VE,en,"Following the release of the bands much-acclaimed fourth studio album 'Affinity', they embarked upon their 10th anniversary tour across Europe & North America. Recorded and filmed on the 13th April 2017, at the legendary Melkweg venue on the Amsterdam stop of that tour, this represents the band's first ever live document with tracks from across the band's discography.",0.6,22-06-2018,
hakodate-coffee,"Not Available
",Hakodate Coffee,ja,No overview found.,0.6,01-03-2016,90
hal-2018,Documentary,Hal,en,"Hal Ashby's obsessive genius led to an unprecedented string of Oscar®-winning classics, including Harold and Maude, Shampoo and Being There. But as contemporaries Coppola, Scorsese and Spielberg rose to blockbuster stardom in the 1980s, Ashby's uncompromising nature played out as a cautionary tale of art versus commerce.",2.599,28-03-2019,90
hala-2016,"Not Available
",Hala,en,A Muslim American teenager struggles to reconcile desire with family obligations.,0.6,12-04-2016,14
haldane-of-the-secret-service,"Not Available
",Haldane of the Secret Service,en,"Heath Haldane (Houdini) tracks down a vicious gang of counterfeiters, narrowly missing death several times. He must rescue Adele Ormsby, whom he loves despite her pending marriage.",1.116,29-09-2023,84
half-magic,"Not Available
",Half Magic,en,"Three women use their newly formed sisterhood to fight against sexism, bad relationships and low self-esteem. Through embracing their wild adventures, they learn the secret to ultimate fulfillment.",4.232,23-02-2018,94
half-of-a-yellow-sun,"Not Available
",Half of a Yellow Sun,en,"An epic love story: Olanna and Kainene are glamorous twins, living a privileged city life in newly independent 1960s Nigeria. The two women make very different choices of lovers, but rivalry and betrayal must be set aside as their lives are swept up in the turbulence of war.",2.16,08-09-2013,106
half-past-dead-2,"Not Available
",Half Past Dead 2,en,"Long time inmate Twitch (Kurupt) gets himself transfered to a tougher prison than the re-opened Alcatraz. He claims it's to be closer to his lady but his real motives are a bit more grandiose. There he crosses paths with Burke (Bill Goldberg) a bulky prisoner who can take care of himself. Twitch, despite being less muscular, is just as mouthy and is pretty much the same. But there is a gang war brewing between the black and hispanic inmates that explodes into a hostile takeover of the prison when the black's gang leader is shot dead and the finger points at Burke. But the sh!t really hits the fan when the real killer and leader of the hispanics, Cortez (Robert Madrid) takes Twitch's girlfriend and Burke's daughter hostage.",4.253,11-05-2007,92
half-the-road-the-passion-pitfalls-power-of-womens-professional-cycling,"Not Available
","Half the Road: The Passion, Pitfalls & Power of Women's Professional Cycling",en,"HALF THE ROAD is a documentary film that explores the world of women's professional cycling, focusing on both the love of sport and the pressing issues of inequity that modern-day female riders face in a male-dominated sport. With footage from some of the world's best races to interviews with Olympians, world champs, rookies, coaches, managers, officials, doctors and even the U.S. Surgeon General, HALF THE ROAD offers a unique insight into the drive, dedication and passion it takes for a female cyclist to thrive despite oppression. Both on and off the bike, the voices and advocates of women's pro cycling take the audience on a journey of enlightenment, depth, strength, love, humor and best of all, change and growth.",1.541,18-04-2014,112
half-the-sky-turning-oppression-into-opportunity-for-women-worldwide,"Not Available
",Half the Sky: Turning Oppression Into Opportunity for Women Worldwide,en,"PBS series documentary based on a book of the same name that argues the oppression of women worldwide is the ""paramount moral challenge"" of our time.",3.669,03-10-2012,224
half-ticket-2016,"Not Available
",Half Ticket,en,A story of the 'Have Nots' struggling to survive in a world of 'Haves'.,0.6,22-07-2016,100
half-caste,"Not Available
",Half-Caste,en,"A Half-Caste is a Human/Leopard hybrid believed to feast on unsuspecting Travelers, but after Bobby is found soaked in blood, the police think that he murdered his friends. After hearing tell of the half-caste, a half-leopard, half-man said to exist in the wilds of South Africa, four filmmakers set out on safari in search of the mysterious creature. But is the bloodthirsty beast real, or just the stuff of local legend?",0.621,01-01-2004,86
half-share,"Not Available
",Half-Share,en,"Fresh out of a long-term relationship, Mac leaves Oregon for a summer on Fire Island and must decide if he can handle his eccentric new housemates on the mythical Island of Misfit Boys.",1.093,07-06-2011,29
halfway,"Not Available
",Halfway,ja,In this high school romance Hiro is dismayed to learn her new love Shu will be going away to college in Tokyo. She asks him not to go.,1.438,28-02-2009,85
hall-2020,Horror Thriller,Hall,en,"When a hotel hallway is ravaged by a dreadful airborne virus, pregnant Japanese runaway wife Naomi is tragically thrust into the fight of her life. After getting infected, she is forced to crawl her way through other helpless victims to escape. In the room next door to her is Val, a mother trapped in a toxic marriage, who must also navigate her way out of the hotel corridor through the long and narrow stretch of isolated carnage, desperately looking for her young daughter Kelly. Will these two women avoid the debilitating sickness and get out alive?",3.279,30-08-2020,80
hallam-foe,"Not Available
",Hallam Foe,en,"Hallam's talent for spying on people reveals his darkest fears-and his most peculiar desires. Driven to expose the true cause of his mother's death, he instead finds himself searching the rooftops of the city for love.",7.164,16-02-2007,95
hallo-panda-2006,Comedy,Hallo Panda,en,An unromantic comedy about a man who has to masturbate a talking black and white bear.,1.097,01-11-2006,30
hallowed-be-thy-name,"Not Available
",Hallowed Be Thy Name,en,"Superstition, magic, and bad decisions drive us down a road into a small town in rural Louisiana with Devin, a 17-year-old boy, being dragged to his mother's hometown after his parent's' ugly divorce. After arriving to his grandmother and settling into his unwanted new life, Devin meets two locals who swept him out of his comfort zone. Like most teens they are curious and ignoring all warning they venture deep into a forsaken Cave, thought to be haunted by local town people. Together they meet, CAUCHEMAR, a legendary demon that wreaks havoc on all those it encounters. They learn quickly that sometimes in life we have to allow nature to take its course, because there are some things that just aren't meant to be. Ever hear the saying ""When man plans, God Laughs?"" That statement has never been more true than in this story.",0.6,30-06-2020,100
halloween,"Not Available
",Halloween,en,"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger",47.95,31-08-2007,109
halloween-2018,"Not Available
",Halloween,en,"Jamie Lee Curtis returns to her iconic role as Laurie Strode, who comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",60.492,18-10-2018,106
halloween-at-aunt-ethels,"Not Available
",Halloween at Aunt Ethel's,en,"Everyone in town knows the story of Old Aunt Ethel. It's said she makes Halloween candy and pumpkin pie out of the kids that trick-or-treat at her house. This Halloween, the neighborhood teens are going to find out the truth.",2.921,02-01-2019,80
halloween-hell,"Not Available
",Halloween Hell,en,The contestants of a reality show are trapped on its set with a diabolical doll and the vampiric host.,3.046,01-01-2014,87
halloween-horror-tales,"Not Available
",Halloween Horror Tales,en,A movie featuring four stories.  First is about a psychotic killer clown stalking a young woman. In the second a scream queen gets more than she bargained for when she is interviewed by a TV talk show hostess. The third is a nature run amok tale and the fourth tells the story of an FBI agent investigating a series of brutal murders in a small town.,0.84,29-11-2018,77
halloween-ii,"Not Available
",Halloween II,en,"Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois. Meanwhile, Michael prepares for another reunion with his sister.",35.809,28-08-2009,105
halloween-mind-massacre,Horror Comedy,Halloween Mind Massacre,en,"Meet Carl, he's a little out of his mind. His Doctor has been giving him experimental medication, and the side effects are out of control. And it happens to be Halloween.",0.6,01-10-2018,64
halloween-night,"Not Available
",Halloween Night,en,A horribly burned man escapes from a mental institution and terrorizes teenagers at a party.,5.488,24-10-2006,85
halloween-spookies,"Not Available
",Halloween Spookies,en,A spooky horror anthology for boils and ghouls of all ages!,1.383,28-10-2016,65
halloween-tales,"Not Available
",Halloween Tales,en,"It's Halloween and time for some campfire stories, but these tales of monsters, ghosts and slashers come to life and the terror begins for a group that find out that there is a bag of tricks waiting.",0.6,28-07-2017,82
halloween-25-years-of-terror,"Not Available
",Halloween: 25 Years of Terror,en,"A documentary that follows the evolution of the 'Halloween' movies over the past twenty-five years. It examines why the films are so popular and revisits many of the original locations used in the films - seeing the effects on the local community. For the first time, cast, crew, critics and fans join together in the ultimate 'Halloween' retrospective",9.517,26-07-2006,83
hallows-eve,"Not Available
",Hallows' Eve,en,"Years after a tragic accident leaves a young child scarred for life, the people responsible pay - with their lives.",3.499,01-10-2013,78
ham-cheese,"Not Available
",Ham & Cheese,en,"Two talentless actors attempt to make it in the cruel world of showbiz. Without an ounce of talent between the two of them and their only strength being persistence, they'll do almost anything to attain their dream. Except let it go.",0.987,12-03-2004,88
hamilton-2020,"Not Available
",Hamilton,en,"Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.",17.29,03-07-2020,160
hamilton-history-has-its-eyes-on-you,"Not Available
",Hamilton: History Has Its Eyes On You,en,"An intimate discussion about the groundbreaking musical that has become a global phenomenon featuring Hamilton's creator, its director, and cast members of the original Broadway production.  A Harvard Historian also shares insight on the historical relevance and accuracy of the production.",1.63,10-07-2020,46
hamlet-1913,"Not Available
",Hamlet,en,"Hamlet is a 1913 British silent drama film directed by Hay Plumb and starring Johnston Forbes-Robertson, Gertrude Elliot and Walter Ringham.",0.6,22-09-2013,64
hamlet-2009,"Not Available
",Hamlet,en,"David Tennant stars in a film of the Royal Shakespeare Company's award-winning production of Shakespeare's great play. Director Gregory Doran's modern-dress production was hailed by the critics as thrilling, fast-moving and, in parts, very funny.",4.386,26-12-2009,183
hamlet-2015-1,"Not Available
",Hamlet,en,"From its sell-out run at Manchester's Royal Exchange Theatre comes a film version of this unique and critically acclaimed production of Hamlet with BAFTA-nominee Maxine Peake in the title role. This ground-breaking stage production, directed by Sarah Frankcom, was the Royal Exchange's fastest-selling show in a decade.",2.462,23-03-2015,208
hamlet-2016,"Not Available
",Hamlet,en,"A ghostly visitor with a shocking secret, a daughter devastated by loss, a deadly duel – and the most famous question in all of drama. Just some of the reasons why Shakespeare’s iconic tragedy will hold you spellbound.",0.962,23-04-2016,192
hamlet-2018,"Not Available
",Hamlet,en,"Hamlet captures the Almeida Theatre's 2017 acclaimed production of William Shakespeare's great play, recorded as-live in its West End transfer on the stage of London's Harold Pinter Theatre.  Robert Icke's innovative modern-dress production, featuring Andrew Scott, Juliet Stevenson, Angus Wright and Jessica Brown Findlay, has been widely acclaimed as a dazzlingly intelligent, forcefully contemporary staging. The Evening Standard hailed Andrew Scott's 'career-defining performance... he makes the most famous speeches feel fresh and unpredictable.'",1.569,31-03-2018,191
hamlet-2,"Not Available
",Hamlet 2,en,"In this irreverent comedy, a failed actor-turned-worse-high-school-drama-teacher rallies his Tucson, AZ students as he conceives and stages politically incorrect musical sequel to Shakespeare's Hamlet.",8.503,21-01-2008,92
hamlets-ghost,"Not Available
",Hamlet's Ghost,en,A modern Shakespearean actor must travel back in time to confront enigmatic forces from the past and future.,1.4,11-12-2015,83
hammerfall-gates-of-dalhalla,"Not Available
",Hammerfall: Gates of Dalhalla,en,"Seldom has a relatively young band such as Hammerfall had so much influence on the metal scene. The Swedish heavy metallers have had their ups and downs, but their 15 year old legacy is packed with great albums and songs many consider modern-day heavy metal anthems. Gates of Dalhalla is the band’s second live album, recorded during a very special show in their homeland.",0.884,05-12-2012,145
hammerfall-live-at-masters-of-rock-15,Music,Hammerfall: Live at Masters of Rock '15,en,Hammerfall: Live at Masters of Rock from DVD Bonus of Album Built To Last  Setlist :  1. Hector's Hymn  2. Any Means Necessary  3. Renegade  4. B.Y.H.  5. Blood Bound  6. Let the Hammer Fall  7. Live Life Loud  8. Guitar Solo: Pontus Norgren  9. 400 M Medley  10. Threshold  11. Last Man Standing  12. Hammerfall  13. Bushido  14. Hearts on Fire,0.6,04-11-2016,73
hamon-yakuza-boogie,"Not Available
",Hamon: Yakuza Boogie,ja,"Keisuke Ninomiya (Yu Yokoyama) works as a construction consultant. Through his work, he becomes acquainted with yakuza Yasuhiko Kuwabara (Kuranosuke Sasaki). One day, film producer Koshimizu brings a movie investment proposal to yakuza leader Shimada. Shimada decide to invest in the film and he assigns Yasuhiko Kuwabara to oversee his investment in the film.  Film producer Koshimizu though runs away with their investment money. Keisuke and Yasuhiko struggle to get Shimada’s money back from Koshimizu.",1.002,28-01-2017,120
hampstead,"Not Available
",Hampstead,en,"Emily Walters is an American widow living a peaceful, uneventful existence in the idyllic Hampstead Village of London, when she meets  local recluse, Donald Horner. For 17 years, Donald has lived—wildly yet peacefully—in a ramshackle hut near the edge of the forest. When Emily learns his home is the target of developers who will stop at nothing to remove him, saving Donald and his property becomes her personal mission. Despite his gruff exterior and polite refusals for help, Emily is drawn to him—as he is to her—and what begins as a charitable cause evolves into a relationship that will grow even as the bulldozers close in.",9.839,23-06-2017,102
han-gong-ju,"Not Available
",Han Gong-ju,ko,"After transferring to a new school, a teenage girl finds her troubled past exposed when she innocently signs up for a singing club.",4.623,17-04-2014,112
han-som-ville-henne-sa-val,"Not Available
",Han som ville henne så väl,en,A vengeful father suspects his mentally disabled daughter has been the victim of sexual abuse and confronts the caregiver he believes to be guilty.,0.6,26-01-2014,14
hana-dama-phantom,Drama Thriller,Hana-Dama: Phantom,ja,"“Hana-Dama”—a flower in the wasteland. This flower is a symbol of earthly desires and every human is overwhelmed by desire and their rationality collapses wherever the flower is in bloom. And even today, the “Hana-Dama” continues to blossom profusely somewhere in the world.  The story is set in a film theater, the facility keeps on closing one after another during recent years.  The last day has come to a film theater which has been maintained by a film-loving owner, the staff, and their unique audiences. The symbol of human desire, “Hana-Dama,” blossoms at the theater and instigates people’s erratic behavior. Upon facing its closure, tremendous chaos that will be noted in the history of Japanese film takes place within this film theater.",0.975,27-02-2016,83
hanas-miso-soup,"Not Available
",Hana's Miso Soup,ja,"Yasutake Shingo is a newspaper reporter whose only redeeming feature is his earnestness. He meets Matsunaga Chie, who attends a music college, and they start dating. Each day becomes all the more bright and enjoyable for Shingo because of the lively Chie. She loves to laugh, sing and eat. After one and a half years, Chie is employed as a music teacher. One day, Shingo is informed that Chie has breast cancer. After thinking about it, he decides to share a lifetime with her and proposes. His proposal gives her the courage to undergo surgery which she had been mulling over. One day, Chie starts to teach 5-year-old Hana the “important things in life” such as laundry, cleaning and cooking. She thinks that even if she is no longer around, her daughter and husband will be able to live.",1.769,19-12-2015,118
hanaan,"Not Available
",Hanaan,ko,"Stas is a young third generation Koryo-saram, a member of the Korean minority in Central Asia that was deported from the Russian Far East by Stalin.  He and his three friends Kasoy, Shin and Said try to escape from the grim life in Tashkent, the Uzbek capital, and one day, they also try heroin. Then, however, Kasoy gets killed by a gang. 6 years later, Shin has emigrated to South Korea, Said has become a drug addict and Stas is now a police officer.  Said commits suicide by overdosing and Stas, who has has since then also become a drug addict, decides to turn over a new leaf. He follows Shin to South Korea, but can this be Hanaan for him, the Promised Land?",0.739,11-10-2012,88
hancock,"Not Available
",Hancock,en,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",174.97,01-07-2008,92
hand-made-in-serbia,"Not Available
",Hand Made in Serbia,en,"A visual notebook by Igor Stanojević, created during the production of the 2010 Dragan Mrdja shoe collection in Belgrade, Serbia.",0.6,25-10-2010,20
hand-maid-mai,"Not Available
",Hand Maid Mai,ja,"Hideo Ozu is an editor in a shady adult video company. For years, he has dreamed of being a motion picture director while his childhood friend Mai Kurosawa has become an upcoming actress. Then one day, his dreams are shattered when Mai takes all of his amateur videos of her and tells him to get out of her life. On his way home after a few drinks, Hideo bumps into Cyberdoll Sara, who makes him mark an invoice. When he arrives at his pad, Hideo is greeted by three Cyberdolls—Mai, Ai and Mie...",1.4,18-01-2003,29
handsome-harry,"Not Available
",Handsome Harry,en,"An ex-Navy man carrying out the last wish of a dying shipmate renews contact with old friends to break the code of silence around a mysterious, long-buried crime.",3.828,25-04-2009,94
hanezu,"Not Available
",Hanezu,ja,"Woodwork artist Takumi moves to the small village Asuka in Nara Prefecture. He remodels old homes and lives a peaceful existence with nature. Takumi then meets Kayoko, a woman who went to the same school as Takumi. Kayoko is fascinated with the color crimson. She dyes scarves with the color of hanezu. Kayoko lives with boyfriend Tetsuya, who works as an editor of a PR magazine. They live together. Soon, Kayoko falls in love with Takumi.",1.494,01-02-2012,91
hanger,"Not Available
",Hanger,en,"A horrifying tale of revenge that begins with a back-alley abortion, and ends with a bloodbath so vicious that it brings a new meaning to 'an eye for eye.",1.553,17-11-2009,90
hanging-offense,"Not Available
",Hanging Offense,en,"A strange investigation doesn’t erase the regrets of a grieving woman cop. Every four years, the past catches up with her. Every four years this woman is very afraid. Her fear is such that she feels it could kill her because in her dreams reality begins.",1.532,15-10-2003,100
hanging-upside-down-in-the-branches,"Not Available
",Hanging Upside Down in the Branches,en,"Ute Aurand’s Hanging upside down in the Branches is a gentle, generous and unsparing portrait of the filmmaker’s parents, whose passing is marked by remembrance and the loving recording of them - Andréa Picard",0.6,17-11-2009,15
hangman-2015,"Not Available
",Hangman,en,"Returning from vacation, the Miller family find their home has been broken into. After cleaning up the mess they continue with their lives, shaking off the feeling of being violated. But little do they know the nightmare has just begun.",7.438,14-03-2015,85
hangman-2017,"Not Available
",Hangman,en,"A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game, Hangman.",11.014,22-12-2017,98
hangmans-curse,"Not Available
",Hangman's Curse,en,"Bullying students are becoming deathly ill after screaming the name of a legendary ghost. What's to blame? An exotic illness? An illicit drug? Or is it the supernatural? The clues are few and time is running out for the students of Rogers High School. The only hope is the Veritas Project, a highly trained investigative team working undercover to expose the truth. Lives hang in the balance as they scramble to unravel the mystery and protect the student body from their own hatred and fear.",3.757,12-09-2003,106
hangmans-game,"Not Available
",Hangman's Game,en,"The events occur between 4:45 am and 6:15 am in the Colombian jungle. Mark, an American contractor wakes up doped, tortured and hung up by the arms next to a local prostitute that acts as interpreter whilst the kidnappers want to hack a 60 billion dollars bank account. Mark is forced to play a no-win game. Time is not on his side and the only thing missing is the password, the problem is: give it or not, Mark is meat dead",0.6,28-10-2015,87
hangover-in-death-valley,"Not Available
",Hangover in Death Valley,en,"Hangover in Death Valley is a roller coaster story like no other as two Las Vegas entertainers mysteriously find themselves in the town of El Dorado. Will they be eaten alive by the town's occupants or will they manage to escape? In this star studded story where blood drips and laughs are heard aloud in the most unusual action/horror film you will see this year. One thing's for sure, you'll die laughing.",0.6,06-12-2018,75
hangs-upon-nothing,"Not Available
",Hangs Upon Nothing,en,"HANGS UPON NOTHING documents the lives of surfers: Chuck Corbett who wandered his way to the remote atolls of Kiribati, brothers Mikala and Daniel Jones whose adventures take them to the far corners of the Indonesian archipelago, alongside a local crew of teenage surfers coming of age amongst the surf mecca of Bali. Their intertwined journeys are bound by an unending quest to find and ride perfect waves.",0.6,15-10-2014,80
hank-and-asha,"Not Available
",Hank and Asha,en,An Indian student in Prague and a lonely New Yorker correspond online through video letters. A voyeuristic love story about aching for human connection in a hyper-connected world.,2.097,19-01-2013,73
