movie_id,genres,movie_title,original_language,overview,popularity,release_date,runtime
twanguero,Not Available,Twanguero,es,,0.6,13-08-2014,67
tween-dreams,Not Available,Tween Dreams,en,"Amalia Soto showcases that inevitable ""tween"" time in everyone's life by focusing on three suburban girls at the beginning of the new millennium who are just trying to deal.",0.873,4/2/11,17
twelfth-night-or-what-you-will-2003,Not Available,"Twelfth Night, or What You Will",en,"Multicultural version of the Shakespearean tale Twelth Night, Made in modern day society featuring Anglo-Indian cast.",0.6,5/5/03,125
twelve,Not Available,Twelve,en,"A young drug dealer watches as his high-rolling life is dismantled in the wake of his cousin's murder, which sees his best friend arrested for the crime.",7.395,30-07-2010,93
twelve-canoes,Not Available,Twelve Canoes,en,"""Twelve Canoes"" is a series of short films that paint a compelling portrait of the people, history, culture and place of the Yolngu people whose homeland is the Arafura Swamp of north-central Arnhem Land in the Northern Territory.",0.677,3/10/09,66
twelve-thirty,Not Available,Twelve Thirty,en,"TWELVE THIRTY is drama about a family with adult children that is broken, and a self-centered young man who, in the span of a week, becomes entangled in each of their lives, wreaking havoc in the process.",4.301,14-01-2011,120
twenty-one-pilots-reading-festival-2016,Not Available,Twenty One Pilots - Reading Festival 2016,en,"Twenty One Pilots play the BBC Radio 1 Stage at the 2016 Reading Festival, taking place on August 26, 2016.",0.6,26-08-2016,50
twenty-questions,Not Available,Twenty Questions,en,"Twenty people, from all walks of life, are each locked alone in a room for the length of one 400-foot roll of 16mm film (11 minutes). They are each given the same set of twenty questions, which they can answer at random...if they're not completely distracted by their surroundings. Shot in 1987.",0.6,3/6/17,60
twice-the-extraordinary-life-of-tsutomu-yamaguchi,Not Available,Twice: The Extraordinary Life of Tsutomu Yamaguchi,ja,"Tsutomu Yamaguchi is a hibakusha. A survivor of both atomic bomb blasts in 1945. First at Hiroshima, then again at Nagasaki. Now nearing 90, Yamaguchi finally speaks out. Breaking taboos of shame and sorrow, he responds to a call to fight for a world without nuclear weapons by telling his story, so that no one else will ever have to tell one like it again. Twice reconstructs Yamaguchi’s experiences in 1945 Japan, interviews him on the after-effects of exposure and documents the last five years of the late-blooming activist’s life.",0.718,5/1/10,53
twiceborn,Not Available,Twiceborn,ja,"Follows Satoru, a successful businessman who relinquishes everything to pursue his true calling: the happiness of humankind.",1.067,16-10-2020,135
twiceland,Not Available,Twiceland,ko,This first big-screen film from beloved Korean girl group Twice shows their 'Twiceland Zone 2: Fantasy Park' world tour performance as well as some behind-the-scenes footage.,1.479,7/12/18,109
twilight-2015,Not Available,Twilight,es,"Alicia, a circus clown, dreams of being an actress. When the circus arrives in a remote village she meets Abelito, a boy with a skin disorder that prevents him from going out in the sun. As Abelito looks forward to the circus, Alicia anxiously awaits news from Havana about a casting.",7.374,12/3/15,37
twin-blades-of-the-ninja,Not Available,Twin Blades of the Ninja,ja,"For Yamame and Suzume, two beautiful young ninjas-in-training, the prospects of a long life are shortened dramatically when they choose the wrong Samurai to relieve of his wallet. Suddenly the buxom pair find themselves caught up in a deadly game with both the life of a princess and their own at stake! But despite the overwhelming odds that face them, Yamame and Suzu have at least one trick no one's expecting inside their ninja arsenal... and they're willing to bare ALL their weapons in order to survive!",0.6,25-10-2007,75
twin-peaks-the-missing-pieces,Not Available,Twin Peaks: The Missing Pieces,en,The long-awaited missing pieces from the original version of the film – nearly an hour-and-a-half of deleted/alternate scenes from Twin Peaks: Fire Walk With Me – often referred to as the “holy grail” of Twin Peaks fandom.,8.635,16-07-2014,91
twink,Not Available,Twink,en,"An independent documentary film maker conducts an interview with former porn star Kayden Daydream, who now lives in a run down bedsit struggling with drug addiction, alcoholism and mental health issues. The former sex icon, Quinn, A.K.A Kayden, unravels a world of debauchery and darkness in his interview, and his brutal honesty opens up deep wounds that lead this retrospective to a shocking and tragic climax.",1.869,22-03-2014,68
twinkle-toes-lights-up-new-york,Not Available,Twinkle Toes Lights Up New York,en,"It's the last day of school and 14 year-old Grace (aka ""Twinkle Toes"") has been dreaming of the ultimate summer vacation with her best friends, Sporty Shorty and Jordan. But when Twinkle Toes' Dad gets a once-in-a-lifetime opportunity to direct a Broadway musical, Twinkle Toes is swept from her small-pond suburban life and thrown in the hustle and bustle of New York City for the summer. As Twinkle Toes learns the ins-and-outs of the Big Apple and Broadway, she impresses the show's choreographer and is invited to be a part of the show's cast alongside the teenage starlet, Olivia Conners. But when Twinkle Toes gets a taste of the Broadway limelight, the chance for stardom overwhelms Twinkle Toes and the show is ruined! To make things right, Twinkle Toes must use all her creativity, smarts, and dancing skills to help her new friends and save the show!",1.182,18-03-2016,72
twinsanity,Not Available,Twinsanity,en,"Following the death of their mother, an identical twin pulls away to establish her own independence, while the other unravels and plots to end her sister’s new beginning. Inspired by true events.",2.903,12/4/18,85
twist,Not Available,Twist,en,"In a gritty retelling of the Dickens's classic, Twist takes Oliver and the Artful Dodger out of the poorhouse and onto the streets, where junk is the currency and hustling is the game.",3.93,7/9/03,97
twist-of-faith-2013,Not Available,Twist of Faith,en,"Jacob Fisher, an Orthodox Jewish Cantor and amateur songwriter who resides in Brooklyn, New York, witnesses the senseless murder of his wife and three children. Catatonic, Jacob walks out on his Jewish mourning ritual, leaving behind his Jewish garments, wallet and keys. Abandoning his identity, he wanders aimlessly, hoping somehow to understand his tragedy. Fortuitously, he lands in Brent, Alabama (population 2,500), where he is embraced by Nina, a single mother and the lead singer of a small gospel choir, her Uncle Moe and their gospel community.",1.905,9/3/13,85
twisted-2004,Not Available,Twisted,en,"Recently promoted and transferred to the homicide division, Inspector Jessica Shepard feels pressure to prove herself -- and what better way than by solving San Francisco's latest murder? However, as Shepard and her partner, Mike Delmarco, soon discover, the victim shared a romantic connection to her. As more of Shepard's ex-lovers turn up dead, her mind starts to become unstable, and she begins to wonder if she could be the very killer she's trying to track down.",10.58,27-02-2004,97
twisted-2015,Not Available,Twisted,en,"After a night with the girl of his dreams, Michael has a story to tell. And a favor to ask.",0.6,1/2/15,15
twisted-2016,Not Available,Twisted,en,"In Thorold, Ontario in the summer of 1996, a movie legend was made when a real-life tornado hit a drive-in theatre during a screening of Twister. But how much truth really lies inside this tale of life (or weather) imitating art?",0.6,12/9/16,15
twisted-2018-1,Not Available,Twisted,en,"Kara and  Tyler are close to marriage when Tyler’s dangerous ex-girlfriend returns from rehab, and is adamant on winning him back, pulling Kara into a twisted game of cat and mouse.",6.556,19-05-2018,90
twisted-pieces,Not Available,Twisted Pieces,en,Ex-Seal hunts a demonic surgeon who abducts people for human trophies to sell to the highest bidder,0.886,25-08-2020,93
twisted-seduction,Not Available,Twisted Seduction,en,"Applying his computerlike mind to the subject of dating, transplanted British mathematician David Grant (Tom Broadwell) searches all of Montreal for the perfectly compatible woman. But when he finds her (Caroline Brassard), Grant goes one step further and kidnaps her. Stealing a person's heart is one thing, but holding someone hostage based merely on statistical data seems like the antithesis of romance.",1.718,1/1/10,85
twisted-twin,Not Available,Twisted Twin,en,"Tess loves her mom Patricia and the horse ranch she was raised on, but she’s ready for the next chapter. Attending her college orientation weekend, she gets the surprise of a lifetime when she’s approached by Sammy Crain, who happens to be her identical twin sister! After learning the story of how they were separated at birth, Tess is excited to connect with Sammy, but when Sammy’s adoptive parents turn up dead and Tess is mistaken for her sister, she realizes she’s been duped by her twin as part of Sammy’s devious plan to steal Tess’s identity, take the family fortune and get away with murder.",2.142,16-05-2020,88
twisted-the-untold-story-of-a-royal-vizier,Not Available,Twisted: The Untold Story of a Royal Vizier,en,"Hop on your flying carpet, because this musical parody retells the classic tale of Aladdin... from the villain's point of view! Long ago in a Magic Kingdom, one misunderstood Royal Vizier will go on a quest to save his city from its bumbling sultan, an invading prince, and the most notorious thief to ever live! With the help of the Kingdom's free-spirited, teenage Princess, the Vizier must find a magical lamp containing a wish-granting Djinn (who's really funny, by the way) and defeat the city's most-wanted criminal... Aladdin! This musical adventure celebrates and lovingly pokes fun at everyone's favorite series of hand-drawn, animated films.",5.589,28-11-2013,133
twisting-fate,Not Available,Twisting Fate,en,"17-year-old Claire spends her vacation in South Africa with her family, when a tragic accident takes the lives of her parents and younger brother. By a stroke of luck, Claire survives, but finds herself alone, far from home in a country where everything is unfamiliar and intense. Distraught and consumed by guilt in the belief that she is somehow responsible for the death of her family, she runs away and decides to let fate, which saved her from death, guide her from now on.",0.658,27-07-2016,107
twitches,Not Available,Twitches,en,"Twins separated at birth, Camryn and Alex meet by chance for the first time on their 21st birthday and discover they're witches with the power to save their homeland of Coventry from the evil that threatens it. But when Camryn leaves Alex to face the darkness alone, will Coventry be doomed? Or will the sisters multiply their magic by standing together?",19.859,14-10-2005,86
twitches-too,Not Available,Twitches Too,en,"Reunited witch twins Camryn and Alex adjust to their new life as supernatural beings while at the same time trying to maintain a normal existence in this sequel to the magical Disney Channel original movie Twitches. But they soon find themselves going head to head with the forces of darkness that threaten to destroy their world. Luckily, their birth mother, the powerful Miranda, is on hand to help out.",20.961,12/10/07,83
twixt-a-documentary,Not Available,Twixt: A Documentary,en,"The making of Francis Ford Coppola's ""Twixt,"" directed by his granddaughter Gia.",0.6,23-07-2013,40
two-basilicas,Not Available,Two Basilicas,en,"A confrontation and comparison of two church buildings, which could hardly be more different, but also a dialogue between various concepts of church and community: the Protestant Grundtvig’s Church in Copenhagen and the Catholic Cathedral in Orvieto.",0.6,19-02-2018,36
two-birds-2016-1,Not Available,Two Birds,en,"In post-World War II America, a young woman, hiding from her abusive husband in a flop house, receives an unexpected visitor, and proves herself far more than a victim.",0.6,15-08-2016,16
two-cabins,Not Available,Two Cabins,en,"Between July, 2007 and June, 2008, veteran independent film-maker,James Benning built replicas of two iconic American Cabins in a remote part of the High Sierras- Henry David Thoreau’s hut from Walden Pond and the one-room plywood shack in rural Montana from which Theodore John Kaczynski (the ‘Unabomber’) conducted his 16-year bombing campaign via the U.S. mail. The juxtaposition of these two simple structures invokes and implicates deeply conflicted and enduring foundational American myths concerning the scope and meaning of personal liberty, civic responsibility and the rule of law; individual conscience, democracy and civil disobedience; the transcendental value of nature, wilderness and the god-given right to exploit natural resources; American exceptionalism, environmental conservationism and faith in technological progress; the imperative to make oneself (anew), to ’succeed’ and, if necessary, to secede.",0.6,1/1/10,31
two-claudias,Not Available,Two Claudias,es,"Claudia is a young woman who spends her days working in an old bookstore. One day, after finding a forgotten letter in a book, she starts an adventure to deliver it.",0.6,1/6/19,16
two-days-back,Not Available,Two Days Back,en,"Five-year-old Emma follows a feral boy into the woods and is lost for two days. Remembering nothing of her ordeal, she avoids the woods, until seventeen years later when she accompanies a group of environmental students up a mountain to catch forestry students suspected of illegal foresting. When people go missing and bodies begin to surface, the groups join forces, but before they can make it back down the mountain, they stumble across a hunter's cabin and Emma comes face to face with the dark mystery of her past.",2.42,18-11-2011,96
two-days-in-october,Not Available,Two Days in October,en,"Based on David Maraniss's book They Marched into Sunlight, a documentary telling the story of two seemingly unconnected events in October 1967 that changed the course of the Vietnam War.  Whilst a US battalion unwittingly marched into a Viet Cong ambush which killed 61 young men, half a world away angry students at the University of Wisconsin were protesting the presence of Dow Chemical recruiters on campus. (Storyville)",2.262,17-10-2005,82
two-days-to-zero,Not Available,Two Days to Zero,en,"Part of a feature length narrative compressed 3 differnt times into 3 separate films of diminishing duration until the synoptic is synopsized (The Two Minutes to Zero Trilogy). A crime story told 3 different ways concerning the events of a two month period leading up to, and immediately following a bank robbery. The imagery has all been appropriated (the fancy, art world sanctioned term for stealing) from 4 issues of an early 1960's comic book version of the then popular, American TV show ""77 Sunset Strip"".",0.6,6/4/04,23
two-days-with-yukio-mishima,Not Available,Two Days with Yukio Mishima,ja,"This documentary, produced by Hiroaki Fujii in 2005, features the crew of Yukio Mishima's 1966 film PATRIOTISM recounting their filming experience.",0.6,31-12-2005,50
two-doors,Not Available,Two Doors,ko,"The documentary Two Doors traces the Yongsan Tragedy of 2009, which took the lives of five evictees and one police SWAT unit member. Left with no choice but to climb up a steel watchtower in an appeal to the right to live, the evictees were able to come down to the ground a mere 25 hours after they had started to build the watchtower, as cold corpses. And the surviving evictees became lawbreakers. The announcement of the Public Prosecutors’ Office that the cause of the tragedy lay in the illegal and violent demonstration by the evictees, who had climbed up the watchtower with fire bombs, clashed with voices of criticism that an excessive crackdown by government power had turned a crackdown operation into a tragedy.",0.663,21-06-2012,101
two-doors-down,Not Available,Two Doors Down,en,"Comedy set in a chaotic Hogmanay party. Beth and Eric Baird's Hogmanay goes horribly wrong as family, friends and neighbours descend on their home. As they count down to the bells in traditional Scottish style, a lively evening is assured as drink flows and Beth's legendary steak pie comes out of the oven. Secrets are revealed, tempers fray, scores are settled and a gazebo is destroyed.",1.4,31-12-2013,53
two-embraces,Not Available,Two Embraces,es,"Mexican director Enrique Begne's drama Two Embraces (AKA Dos Abrazos, 2007) follows four lonely and disenfranchised urbanites in contemporary Mexico City: a preteen boy under tremendous emotional strain, the pretty cashier with whom he is infatuated, an enraged and embittered cabbie, and the estranged daughter of one of his fares. Per the film's title, these characters pair off, finding unexpected hope and salvation in one another.",0.769,26-05-2007,96
two-faces,Not Available,Two Faces,en,"One of the films I remade was a film that used two faces in it from a short little three-minute film that I made for the Henry Mancini television program back in 1973. The two main characters in that film were a prostitute and a junkie, and because of that, it was never shown on television. So I thought I would rework that film, copied those two faces and took the last two seconds of the film of the two faces and stretched them each to 12 ½ minutes. I made a 25 minute film out of two faces. - James Benning",0.6,12/2/10,25
two-faces-of-my-girlfriend,Comedy Romance Drama,Two Faces of My Girlfriend,ko,"From failing at job interviews, to being a 30-year-old virgin, Gu Chang seriously can’t catch a break. But that all changes when he meets Ah Ni, a lovely and innocent woman who makes Gu Chang think his luck has finally turned for the better — until her split personality Ha Ni rudely emerges during their first kiss. Between Ah Ni's sweet nothings and Ha Ni's abusive high kicks, can Gu Chang handle two girlfriends at once?",1.976,12/9/07,117
two-for-joy,Not Available,Two for Joy,en,"Coming of age drama following a daughter, her mother and her wayward younger brother as their relationship reaches critical mass.",1.356,28-09-2018,86
two-for-the-money,Not Available,Two for the Money,en,A former college athlete joins forces with a sports consultant to handicap football games for high-rolling gamblers.,12.365,7/10/05,122
two-friends-a-century-of-music,Not Available,"Two Friends, a Century of Music",en,"Two of the biggest names in 20th century pop music together on stage, accompanied by their guitars. In ""Two Friends, A Century of Music"", Caetano Veloso and Gilberto Gil celebrate their 50 years of career by retaking the partnership on stage. In simple and intimate arrangements, Gil and Caetano celebrate brilliant trajectories that began in the same place: Bahia. It was from the friendship that began at the time that they were students, that the two singers and composers gave origin to a partnership that, years later, would base one of the most expressive movements of Brazilian art, Tropicália.",0.6,20-06-2015,101
two-front-teeth,Not Available,Two Front Teeth,en,Zombie elves are unleashed on a tabloid writer who is determined to uncover a Christmas conspiracy.,1.968,1/1/06,85
two-gangsters-and-an-island,Not Available,Two Gangsters and an Island,en,A short documentary about the making of the 1966 film 'Cul-de-sac'.,0.871,25-08-2003,23
two-gates-of-sleep,Not Available,Two Gates of Sleep,en,"After preparing for their mother's imminent death, two brothers go on an arduous upriver journey to honor her final request.",1.175,18-05-2010,78
two-letters-for-ana,Documentary,Two Letters for Ana,es,,0.6,1/6/11,28
two-little-boys,Not Available,Two Little Boys,en,"Nige runs over and accidentally kills a Scandinavian soccer star in an unfortunate incident involving a hot meat pie, a ginger cat and a policeman. He chucks the body in a nearby road works hole and runs to his best mate of fifteen years, Deano. But Deano's not the guy you should turn to in a crisis...",1.49,20-09-2012,106
two-little-rangers,Not Available,Two Little Rangers,en,"""Wild Bill"" Gray is a renegade and a wife-beater. He is about to start on some expedition of crime and his wife implores him to stay at home. She receives a beating for her trouble. Jim, a cowboy, rides past the shack, hears Mrs. Gray's screams and interferes, and takes Mrs. Gray over to his friend, the postmaster, so that she may have a good home. ""Wild Bill"" plans vengeance. Paxton, the postmaster, starts for the station with money and gold, and is accompanied a short way by Jim. Gray sneaks after them. After going with Paxton a short distance, Jim takes a turn in the road and Paxton rides on alone. Gray closes up on the postmaster, gets the drop on him, but Paxton is quick and there's a hand-to-hand struggle. Bill, however, worsts Paxton, and finally sends him over a precipice. But in falling, Paxton falls into a tree and thus is saved from sure death.",0.6,6/8/12,15
two-lovers,Not Available,Two Lovers,en,A depressed man moves back in with his parents following a recent heartbreak and finds himself with two women.,9.004,19-11-2008,110
two-marxists-in-hollywood,Not Available,Two Marxists in Hollywood,en,Russian avant-garde filmmaker Sergei Eisenstein and German playwright Bertolt Brecht recount the brief portions of their lives they spent in Hollywood trying to make art that was both radical and popular.,0.6,3/9/15,26
two-masters-eyes,Not Available,Two Masters' Eyes,en,"This documentary features interviews with directors Dario Argento and George Romero, Special Make-Up Effects supervisor Tom Savini, executive producer Claudio Argento, and Asia Argento. The interviewees discuss Edgar Allan Poe's classic writings and their tone, the conception of Two Evil Eyes, and the film's stylistic appearance and production history.",0.6,29-04-2003,28
dois-homens-ao-mar,Not Available,Two Men by the Sea,en,"After leaving Brazil, César meets Martin at an empty cafe in Tallinn, Estonia. In front of them, the uncertain infinity of the sea.",0.882,1/9/20,17
two-shots-fired,Not Available,Two Shots Fired,es,"Mariano, 16, inexplicably and without warning, shoots himself twice and improbably survives. Then, life goes on. His brother pursues a romance with a girl working at a fast-food joint, his mother takes off on a trip with a stranger, and Mariano recruits a woman to join his medieval wind ensemble.",1.735,11/8/14,104
two-step,Not Available,Two Step,en,"Two Step is a fast-paced Texas thriller in which the lives of James, a directionless college dropout, and Webb, a career criminal with his back against the wall, violently collide.",2.193,31-07-2015,93
two-tickets-to-paradise,Not Available,Two Tickets to Paradise,en,Three guys on the verge of forty begin to realize all the best things in their lives happened before they were twenty. A spontaneous road trip adventure gives them a chance to balance the ledger,3.607,1/1/06,90
two-times-you,Not Available,Two Times You,es,A unique relationship between two women that transcends time and space.,8.76,11/12/18,95
two-tone-britain,Not Available,Two Tone Britain,en,"Documentary tracing the history of the Two Tone record label which emerged in the late 1970s, the bands linked to it and their musical influences, and its place at the fore of promoting multi-cultural music and concepts and the Ska music revival.",1.94,29-11-2004,49
two-weddings-and-a-funeral,Not Available,Two Weddings and a Funeral,ko,A gay man and a lesbian pretend to be in love to appease their parents.,1.809,21-06-2012,106
two-weeks-in-hell,Not Available,Two Weeks in Hell,en,The U.S. Army Special Forces Green Berets are America's elite warfare specialists. Who are they and what does it take to become one?,1.758,20-12-2009,120
two-whales,Not Available,Two Whales,es,Two teenagers live by themselves in an apartment during their mother's hospitalization. This period of isolation will lead them to face each other's flaws and mend their relationship as they share the ordeals of becoming adults.,0.6,1/9/17,15
two-wrenching-departures,Not Available,Two Wrenching Departures,en,"Made in response to the death of his friends Bob Fleischner and Jack Smith, who died within one week of each other in 1989, this feature includes footage from Jacobs’s Star Spangled to Death showing Smith perambulating through downtown Manhattan, as well as views of Fleischner from Jacobs’s 1961 short The Whirled.",0.6,1/1/06,90
two-one,Not Available,Two/One,en,"Two men living on the exact opposite side of the world. When one sleeps, the other one is awake. But when they finally meet, a simple question arises: Who is the dream and who is the dreamer?",2.304,7/2/20,100
twohundredfiftysixcolors,Not Available,twohundredfiftysixcolors,en,Over 3000 gifs,0.6,16-02-2013,97
tyke-elephant-outlaw,Not Available,Tyke Elephant Outlaw,en,"This is the gripping and emotionally charged story of Tyke, a circus elephant that went on a rampage in Honolulu in 1994, killed her trainer in front of thousands of spectators and died in a hail of gunfire. Her break for freedom - filmed from start to tragic end - traumatised a city and ignited a global battle over the use of animals in the entertainment industry. Looking at what made Tyke snap, the film goes back to meet the people who knew her and were affected by her death - former trainers and handlers, circus industry insiders, witnesses to her rampage, and animal rights activists for whom Tyke became a global rallying cry. Like the classic animal rebellion film King Kong, Tyke is the central protagonist in a tragic but redemptive drama that combines trauma, outrage, insight and compassion. Ultimately, this moving documentary raises fundamental questions about our deep and mysterious connection to other species.",1.928,4/6/15,78
typeface,Not Available,Typeface,en,Charting the intersection between rural America and contemporary graphic design.,0.6,1/1/09,59
typhoon,Not Available,Typhoon,ko,A vengeful refugee-turned-pirate steals nuclear materials to attack and obliterate the Koreas in a Nuclear Typhoon. A top South Korean naval officer is assigned the task to stop his plans and execute him.,1.877,14-12-2005,124
tyrel,Not Available,Tyrel,en,"Tyrel joins his friend on a trip to the Catskills for a weekend birthday party with several people he doesn’t know. As soon as they get there, it’s clear that (1) he’s the only black guy, and (2) it’s going to be a weekend of heavy drinking. Although Tyrel is welcomed, he can’t help but feel uneasy in “Whitesville.” The combination of all the testosterone and alcohol starts to get out of hand, and Tyrel’s precarious situation starts to feel like a nightmare.",2.298,5/12/18,86
u-be-dead,Not Available,U Be Dead,en,"A doctor and his girlfriend are stalked by a woman who claims to be in love with him. Meanwhile, the man falls in love with a younger woman. Based on a true story",2.383,25-09-2009,120
ovni-2016,Not Available,U.F.O.,es,U.F.O. is an amazing experience filmed by a team of four people who went to a Robledo de Chavelas forest to shoot a documentary about UFOs. Their cameras caught something terrifying.,1.149,1/1/16,86
u2-achtung-baby-a-classic-album-under-review,Not Available,U2: Achtung Baby: A Classic Album Under Review,en,"This profile of the seminal rock band U2 traces the writing and recording of the group's landmark 1991 album Achtung Baby: a story that begins with the band verging on breaking up, and ends with a new era in the longstanding foursome's creativity and success. The release uses rare interviews, backstage footages, performances, as well as criticism and analysis by rock journalists and fellow musicians to tell the band's tale.",1.167,1/1/06,68
u2-innocence-experience-live-in-paris,Not Available,U2: iNNOCENCE + eXPERIENCE Live in Paris,en,"1. The Miracle (Of Joey Ramone) 2. Vertigo 3. I Will Follow 4. Iris (Hold Me Close) 5. Cedarwood Road 6. Song For Someone 7. Sunday Bloody Sunday 8. Raised By Wolves 9. Until The End Of The World 10. The Fly 11. Invisible 12. Even Better Than The Real Thing 13. Mysterious Ways 14. Elevation 15. Every Breaking Wave 16. October 17. Bullet The Blue Sky 18. Zooropa 19. Where The Streets Have No Name 20. Pride (In The Name Of Love) 21. With Or Without You 22. Stephen Hawking 'Global Citizen' 23. City Of Blinding Lights 24. Beautiful Day 25. Mother And Child Reunion 26. Bad 27. One 28. People Have The Power 29. I Love You All The Time  This special shows U2 playing the Bercy Arena in Paris, showcasing the inventive set that allows the band to explore the concepts of iNNOCENCE + eXPERIENCE via a performance that literally moves throughout the venue via multiple stages, a one-of-a-kind interactive floor-to-ceiling arena-length LED screen, and a radical new approach to surround sound.",1.971,7/12/15,242
vertigo-2005-u2-live-from-chicago,Not Available,U2: Vertigo 2005 - Live from Chicago,en,"The DVD features 23 electric performances, with songs drawn from across the bands entire career - from first album fan favorites such as ""Electric Co,"" through U2 classics such as ""Pride...,"" ""New Years Day"" and ""Where the Streets Have No Name"" and right up to date with ""Vertigo"" the smash hit that launched this years #1 studio album ""How To Dismantle An Atomic Bomb.""",4.366,14-11-2005,139
ubiquity,Not Available,Ubiquity,en,"Three ""electro sensitives"" who endure electro-hypersensitivity in Japan, Sweden and the Netherlands share their experiences evading connectivity.",0.6,1/5/18,82
ufo-2018,Not Available,UFO,en,"A college student, who sees a UFO, uses his exceptional math skills to investigate the sighting with his friends while the FBI follows closely behind.",19.377,4/9/18,88
ufos-1973-aliens-abductions-and-extraordinary-sightings,Not Available,"UFOs 1973: Aliens, Abductions and Extraordinary Sightings",en,"UFO's 1973 Film takes you inside the Pascagoula Incident, the Charlie Hickson case, the Iran Pilot sighting, the Coyne case, the Jeffery Greenhaw case, and many more from around the world where in this landmark year, the strangest and most mind-bending cases in UFO history occurred.",0.6,26-10-2010,
ugly-sweater-party,Not Available,Ugly Sweater Party,en,An ugly sweater party turns into a bloodbath when an evil Christmas sweater possesses one of the partygoers.,1.506,23-11-2018,81
ukraine-is-not-a-brothel,Not Available,Ukraine Is Not a Brothel,en,"Ukraine's topless feminist sensation Femen has created a media frenzy across Europe, but before they take the world by storm, these bold and beautiful women must confront the dark and perverse forces that power their organisation.",1.139,18-10-2013,78
ukraine-on-fire,Not Available,Ukraine on Fire,en,"The events leading up to Ukraine's ""Maidan Revolution"" and its bloody aftermath.",3.966,18-07-2017,95
uks-scariest-debt-collector,Not Available,UKs Scariest Debt Collector,en,"Ten years ago Shaun Smith was an enforcer for one of the biggest crime families in Liverpool, introducing urban terrorism to the British underworld. He sprayed up houses with machine guns, tortured people and used homemade napalm to firebomb his enemies. After spending 5 years in prison for firearm offences, he's trying to transfer those skills to the legal economy by working as a debt collector across northern England.",0.6,12/9/13,35
ulay-2013,Not Available,Ulay,en,"Ulay is a conceptual artist whose photography pushed boundaries, and whose love affair with Marina Abramovic produced some of the best pieces of performance art. Diagnosed with cancer shortly after agreeing to film the documentary, Ulay's illness informs Project Cancer, which is part-retrospective, part-visual document of the year he believed could be the last of his extraordinary life.",0.6,12/9/13,91
ullasanga-utsahanga,Not Available,Ullasanga Utsahanga,te,"Dhanalakshmi, who is in love with Balaji, runs away when her family tries to get her married to another man. However, her life takes a turn when she meets Arvind, who falls in love with her.",1.404,18-07-2008,150
ulrikes-brain,Not Available,Ulrike's Brain,en,"Referencing sixties B-movies like ""They Saved Hitler’s Brain"" and ""The Brain That Would Not Die"", Ulrike’s Brain finds Doctor Julia Feifer (Susanne Sachsse) arriving at an academic conference with an organ box. Inside the box: the brain of Ulrike Meinhof, which was saved by the authorities along with the brains of the three other leaders of the RAF after their deaths in Stammheim prison. Doctor Feifer can communicate telepathically with Ulrike’s brain, which is directing her to lead a new feminist revolution. To that end, she is searching for the ideal female body to transplant Ulrike’s brain into. At the same time, her arch-rival, Detlev Schlesinger, an extreme right-wing ideologue, arrives at the conference with the ashes of Michael Kühnen, the former German neo-Nazi leader and infamous homosexual who died of AIDS in 1989. When the two Frankenstein’s monsters of the extreme left and the extreme right meet, chaos ensues.",0.74,11/2/17,55
ulterior-motives-reality-tv-massacre,Not Available,Ulterior Motives: Reality TV Massacre,en,"Drama is in fluid supply at the TV renuion of the reality tv show Ulterior Motives, but so is murder.",1.4,2/3/16,81
ultimate-justice,Action,Ultimate Justice,en,"A team of Special Ops elite soldiers, led by Captain Gus, formed a strong allegiance in battle. Gus is forced to bring the team back into action including a persuasive ex-priest Andreas ""Doc"" Clemens and fighter Benjamin Scholz when their ex-Commander's daughter is kidnapped. However, the teams' loyalties are tested when a member is framed for shooting another member. Together, Gus and the team must use all their skills in weaponry, martial arts, brute force and technology. The mission to track down the force behind the kidnapping causes the team to sacrifice their lives to uncover the truth, save the daughter and deliver justice - ultimate justice!",4.379,3/10/17,93
ultimate-reality,Not Available,Ultimate Reality,en,"Only the creator of ""Spiderman of the Rings"" could bring you this bizarre collision of footage from Arnold Schwarzenegger films and absurdist electronic music. Check out what composer Dan Deacon and collaborator Jimmy Joe Roche have come up with as Deacon's wild soundscape is married to the kaleidoscopic effects applied to clips from ""Conan the Barbarian,"" ""Terminator 2: Judgment Day,"" and ""Total Recall.""",0.6,1/11/07,40
ultraman-saga,Not Available,Ultraman Saga,ja,"Ultraman Saga opens with a powerful apocalyptic vision of Tokyo, buildings destroyed and the city seemingly devoid of life. We are soon introduced to the Earth Defense Force (EDF), Team U (played by members of the female idol group AKB48). They and a group of young children and the last survivors on planet Earth after the world was invaded by the evil Alien Bat, the rest of the human population having been abducted.",1.613,24-03-2012,90
ultramarathon-man-50-marathons-50-states-50-days,Not Available,"UltraMarathon Man: 50 Marathons, 50 States, 50 Days",en,"Dean Karnazes also known as the UltraMarathon Man has inspired thousands of runners. This is the epilogue to Karnazes' 50 day expedition. Dean Karnazes completed 50 Marathons in 50 States in 50 Consecutive Days. ""Sure its about running, but mostly it's about life.""",1.4,31-07-2008,109
