movie_id,genres,movie_title,original_language,overview,popularity,release_date,runtime
come-and-find-me,"Not Available
",Come and Find Me,en,"When his girlfriend goes missing, David must track down her whereabouts after he realizes she's not who she was pretending to be.",15.389,11-11-2016,112
come-as-you-are-2019,"Not Available
",Come As You Are,en,Three young men with disabilities embark on a road trip to a brothel in Montreal catering to people with special needs to lose their virginity and embrace their independence. Inspired by a true story and remake of the Belgian film Hasta La Vista,3.082,14-02-2020,104
come-dance-with-me-2012,"Not Available
",Come Dance with Me,en,"Jack (Andrew McCarthy) is an executive in a financial brokerage firm trying to impress the firm’s president, Drew Clayton (Chris Gillett), in hopes of a promotion. However, Jack is dating the fabulously rich and elegant Demi Clayton (Stephanie Mills), who happens to be Drew’s daughter. Although Demi’s mother Clarisse (Jane Moffat) doesn’t necessarily approve of Jack and would prefer her daughter to date a man within their social circle, Jack still plans on proposing. Trying to create the perfect proposal, Jack signs up for dance lessons in preparation for his proposal to Demi at her father’s lavish annual Christmas Dance. But when sparks start to fly between Jack and his dance instructor, Christine (Michelle Nolden), Jack will have to make some important decisions before it is too late.",4.242,08-12-2012,86
come-down-molly,"Not Available
",Come Down Molly,en,"New mother Molly (Eléonore Hendricks) is overcome with the need to run away. Feeling abandoned by her husband and unable to connect with her infant son, she takes up an invitation from her old high school group of guy friends to go on a weekend trip to the mountains. Without the pressure of daily responsibilities and with the help of psychoactive mushrooms, Molly comes out of her shell and is ready to accept the beauty and love that can be found in nature. When Molly's “trip” turns into a dark out-of-body experience she is forced to choose between the person she was and the person she's become.",0.998,16-04-2015,81
come-early-morning,"Not Available
",Come Early Morning,en,"A thirty-something southern woman searches for love, despite the burdens she carries with her.",4.416,10-01-2006,97
come-fly-with-me-the-story-of-pan-am,"Not Available
",Come Fly With Me: The Story of Pan Am,en,"The film tells the story of how Pan American World Airways kickstarted the Jet Age and shrank the globe. Real-life 'Pan Am girls' recall a high-life of luxury and glamour; rubbing shoulders with celebrity passengers, international romances and having to wear the now infamous girdle. Stars of the Jet Age such as Robert Vaughn and Mary Quant remember the food, fashion and girls that made them regular Pan Am passengers. Pan Am's success was largely due to its visionary founder Juan Trippe, who transformed a small mail carrier into a global airline, pioneered flights for the masses and helped create the Boeing 747 jumbo jet. Honor Blackman narrates the story of how Pan Am conquered the skies and left a legacy of affordable travel and a much smaller world.",1.477,12-11-2011,60
come-hell-or-high-water-the-battle-for-turkey-creek,"Not Available
",Come Hell or High Water: The Battle for Turkey Creek,en,"When the graves of former slaves are bulldozed in Mississippi, a native son returns to protect the community they settled - a place now threatened by urban sprawl, hurricanes and an unprecedented man-made disaster.",0.6,29-04-2014,56
come-on-down-searching-for-the-american-dream,"Not Available
",Come on Down: Searching for the American Dream,en,"The director paints a car with the Canadian flag and embarks on a road trip through America in search of the meaning of the so-called American Dream, ultimately searching out Hunter S. Thompson to hear his wisdom.",0.6,22-09-2005,62
come-on-irene,"Not Available
",Come On Irene,ja,"Iwao Shishido has found a wife. After paying three million yen for a bridal tour to the Philippines, he comes home with Irene, who is promptly confronted by Tsuru—Iwao’s freshly widowed mother, who’s infuriated her loser son has married a woman she’s never met.",1.656,14-09-2018,136
come-sunday,"Not Available
",Come Sunday,en,Evangelist Carlton Pearson is ostracized by his church for preaching that there is no Hell.,7.024,21-01-2018,106
come-true,"Not Available
",Come True,en,"Looking for an escape from her recurring nightmares, 18-year-old Sarah submits to a university sleep study, but soon realizes she's become the conduit to a frightening new discovery.",21.533,24-09-2020,105
comedy-central-roast-of-alec-baldwin,"Not Available
",Comedy Central Roast of Alec Baldwin,en,"Sean Hayes serves as roast master as it is Alec Baldwin's turn in the hot seat. Robert De Niro, Jeff Ross, and Caitlyn Jenner among others take jabs at the actor/comedian.",4.563,07-09-2019,65
comedy-central-roast-of-bruce-willis,"Not Available
",Comedy Central Roast of Bruce Willis,en,"Bruce Willis goes from ""Die Hard"" to dead on arrival as some of the biggest names in entertainment serve up punches of their own to Hollywood's go-to action star. And with Roast Master Joseph Gordon-Levitt at the helm, nobody is leaving the dais unscathed.",9.074,29-07-2018,85
comedy-central-roast-of-charlie-sheen,"Not Available
",Comedy Central Roast of Charlie Sheen,en,It's Charlie Sheen's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast.,5.766,19-09-2011,90
comedy-central-roast-of-david-hasselhoff,"Not Available
",Comedy Central Roast of David Hasselhoff,en,"Time to hassle the Hoff at the rudest, raunchiest television event of the year--The Comedy Central Roast of David Hasselhoff. From running in slo-mo on the beach to inspiring Germany with the power of cheesy pop--it's almost too easy.",4.832,15-08-2010,90
comedy-central-roast-of-denis-leary,"Not Available
",Comedy Central Roast of Denis Leary,en,"Caustic comic Denis Leary gets a taste of his own medicine when Comedy Central hosts a celebrity roast in his honor, emceed by Jeff Garlin. Dishing out the insults are Christopher Walken, Conan O'Brien, Jon Stewart, Michael J. Fox and more.",3.176,10-08-2003,99
comedy-central-roast-of-donald-trump,"Not Available
",Comedy Central Roast of Donald Trump,en,It's Donald Trump's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast.,4.556,15-03-2011,65
comedy-central-roast-of-flavor-flav,"Not Available
",Comedy Central Roast of Flavor Flav,en,It's Flavor Flav's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast.,4.08,12-08-2007,90
comedy-central-roast-of-rob-lowe,Comedy,Comedy Central Roast of Rob Lowe,en,It's Rob Lowe's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast.,5.244,05-09-2016,81
comes-a-bright-day,"Not Available
",Comes a Bright Day,en,"A romantic thriller set during the armed robbery of one of London’s most exclusive jewellers. Sometimes funny, often dark, always captivating and never what you expect.",3.77,12-02-2012,91
comet,"Not Available
",Comet,en,"When a chance encounter brings together the cynical Dell and the quick-witted Kimberly, the stage is set for a tempestuous love affair that unfolds like a puzzle. As the film zigzags back and forth in time-from a meteor shower in LA, to an encounter in a Paris hotel room, to a fateful phone call — an unforgettable portrait of a relationship emerges.",7.707,05-12-2014,91
comfort-stations,"Not Available
",Comfort Stations,en,Comfort Stations consists of a found set of images and sounds with an instruction text making up some sort of psychological test. Participants should open themselves to experiencing the events with all of their senses. Feel free to participate but please remember to treat these experiences with caution.,0.6,27-01-2018,26
comic-book-the-movie,Action Comedy Thriller Drama Mystery Adventure Fantasy,Comic Book: The Movie,en,"Hugh Hefner, Stan Lee, Mark Hamill and Kevin Smith journey into the world of comic book fandom! Documentary filmmaker Donald Swan heads to the world's largest comic book convention where he encounters a culture of craziness that he's totally unprepared for.",3.621,27-01-2004,106
comic-store-heroes,Documentary,Comic Store Heroes,en,"Follow the lives of staffers Gerry, Thor and Alex as they deal with all manner of geeks and enthusiastic customers while simultaneously planning their mega-booth for New York Comic Con, their biggest day of the year.",1.022,13-07-2012,45
coming-going,"Not Available
",Coming & Going,en,"Coming &amp; Going is an irreverent romantic comedy that poses the question: How far would you go to capture the heart of the one you love? Lee (Rhys Darby) is a young, skilled OBGYN who lacks confidence when it comes to talking to women outside his successful medical practice. A minor injury temporarily lands him in a wheelchair and it is at that precise time that he meets his dream girl Alex (Sasha Alexander). Convinced she's only paid attention to him because he's in that chair, he stays in it to win her affections well after his injury has healed. Coming &amp; Going is about love and the extreme things people do for it.",2.537,15-07-2011,92
coming-soon-2006,"Not Available
",Coming Soon,en,"A mockumentary about our civilization's eternal quest for ""the perfect balance"" between love, tolerance, morality, censorship, tradition, and experimentation.",0.655,07-04-2006,106
coming-to-america-jan-troell-on-the-emigrants-and-the-new-land,"Not Available
",Coming to America: Jan Troell on 'The Emigrants' and 'The New Land',en,"An interview with director Jan Troell, conducted by critic Peter Cowie, on his epic Oscar-nominated masterpieces, The Emigrants (1971) and The New Land (1972).",0.6,01-01-2016,36
coming-to-my-senses,"Not Available
",Coming To My Senses,en,"In 1999 Aaron Baker broke his neck in a motocross accident, leaving him completely paralyzed from the neck down. Despite doctor's grim prognosis over the next 16 years Aaron decided not to listen to those who said 'he had a million-to-one odds of ever feeding himself again' and instead, through painstaking effort, endeavored to regain as much mobility as possible. This journey through the unknown took him from the depths of depression to the joys of cross country road tripping via tandem bicycle with his mother and friends, and finally, culminated in his opening a socially conscious low cost gym focused on increasing mobility for the disabled. Now in Coming To My Senses we watch as Aaron takes one final journey which symbolizes his recovery: to cross a 20 mile tract of Death Valley unsupported on foot. But will he make it?",0.631,30-10-2017,85
coming-with-my-brother,"Not Available
",Coming with My Brother!,ja,"Morishita Nao (Eguchi Noriko) shares an apartment with a female friend. Her roommate's younger brother Kotaro (Nakamura Kuniaki) leaves their family home and comes to stay with them. That evening, Nao witnesses Kotaro smelling her panties. The next day Nao begins acting provocatively towards him.",1.4,01-01-2006,43
command-and-control,"Not Available
",Command and Control,en,"September 18, 1980, 6:25 p.m., Titan II base in Damascus, Arkansas. On this fateful night an explosion kills an Air Force member and transforms the lives of everyone on the base. Honing in on a single case of so-called “human error”, Command and Control juxtaposes precision on a minute scale against the gargantuan risks inherent in the United States’ aggressive nuclear proliferation policy during the Cold War.",3.561,14-09-2016,92
commanding-cue,"Not Available
",Commanding Cue,en,"Cue's a murderer who doesn't want to be. It's not his fault though, something is commanding him to be the way he is.",0.6,05-02-2019,86
commando-ninja,"Not Available
",Commando Ninja,en,"John Hunter is Vietnam Green Beret Veteran, Half Commando, Half Ninja, whose daughter has been abducted by a secret Ninja Organization, led by a Central-American dictator, who wants to create a new-world order - through time.",1.007,18-11-2018,67
committed-2014,"Not Available
",Committed,en,An accidental meeting between a man being pressured to propose to his girlfriend and a runaway bride.,1.459,06-04-2014,86
common-carrier,"Not Available
",Common Carrier,en,"In this kaleidoscopic portrait, a screenwriter, an actor, an urban shaman, and the director himself contend with the everyday annoyances that fill the life of an artist.",0.6,01-01-2017,78
common-chord,"Not Available
",Common Chord,en,"After the tragic death of his ex-girlfriend, Kyle Foster struggles to accept the responsibility of being a father to the young daughter, Teigan, who they had together. Amidst pressure from Teigan's grandfather Bill for legal custody and Kyle's desire to pursue his dreams of being a professional musician, he strives to find his way. As the details of their complex history emerge, the pain and resentment Kyle and Bill feel for each other blinds them to the love they share for the little girl who connects them. As their unwillingness to reconcile threatens to tear her away from both of them forever, their journey becomes an odyssey of redemption, commitment and forgiveness as they discover what is most important in their lives.",0.661,27-09-2013,89
common-ground-2018,"Not Available
",Common Ground,en,"Gus Sorola, internet personality and the son of an immigrant, journeys to his hometown on the border between Texas and Mexico to visit family members, only to discover that his family’s immigration story parallels that of people risking everything to immigrate to the U.S. today.",3.194,02-11-2018,67
common-ground-2019,"Not Available
",Common Ground,en,"Explore the notorious Aylesbury Estate, concrete monument to the history and legacy of social housing in the UK, and home to a community affected by forces beyond their control.",0.609,25-04-2019,30
commune,"Not Available
",Commune,en,"In 1968, Elsa and Richard Marley founded an alternative-living community, named Black Bear, in the remote Northern California wilderness with the motto ""Free Land for Free People."" This film tells the story of that intended utopia. Through archival footage and interviews with former residents, director Jonathan Berman explores the problems and realities of communal living and the evolution of a community that endured FBI harassment, cult leadership and more.",2.376,07-04-2005,78
communicating-vessels,"Not Available
",Communicating Vessels,en,"An art professor tells the peculiar story of her student E., a strange young woman whose conceptual performance pieces and singular existence leave the professor increasingly adrift. Combining fictional narrative, personal anecdote and private conversation, Communicating Vessels explores how we influence each other in ways that are sometimes good, sometimes bad, yet always urgent and necessary. An unusual tribute to art and its creation, channelling seminal performances by Joan Jonas and Lygia Clark.",0.6,25-01-2020,35
community,"Not Available
",Community,en,"The Draymen Estate has become an urban legend. Amongst the sinister stories of unsavoury locals and brutal violence, several people have apparently gone missing. Even the police won't go there. Eter two naive student filmmakers with a well-meaning plan to make a sympathetic documentary of life on the estate. The unlucky duo quickly discovers that problems of drugs and crime in this community go way beyond the norm. This is a community which is about to present the students with material of unimaginable horror - turning their final project int their darkest nightmare.",3.102,26-08-2012,78
como-me-da-la-gana-ii,"Not Available
",Como me da la gana II,es,"Just like in 1985, today Ignacio Agüero is back interrupting filmmakers during shooting, but not to ask what he did thirty years ago, but to find out what is purely cinematographic in what they film. These conversations are related to images in the director's personal archive, as if what is truly cinematographic was found among bits that were never made for the screen.",0.988,15-07-2016,86
como-un-avion-estrellado,"Not Available
",Como un avión estrellado,es,A young man becomes obsessed with a gardening student who is about to leave for Switzerland.,0.768,27-10-2005,80
company-2011,"Not Available
",Company,en,"Company centers on Bobby, a confirmed bachelor, celebrating his 35th birthday with his ten closest friends, who happen to be five couples.",2.585,15-06-2011,145
company-2019,Documentary,Company,es,"In Bolivia, in a small mountain village, the daily rhythm seems marked by a time that no longer exists, by nature’s invisibles forces, by the will of the gods. In this place where there is no longer a difference between dreams and reality, during the festival of the dead, one can almost hear the voices of those who are no longer there, creating an invisible bridge between past and present.",0.6,11-04-2019,61
company-girls,"Not Available
",Company Girls,en,"It’s a dog-eat-dog world, and she’s the head bitch in charge!  Meet Bridget Charleston (Jadra Holly), a no-nonsense CEO with a passion for money rivaled only by her passion for… passion!  Enter her boardroom bordello for a debriefing you’re sure to find executive sweet, with openings in every position. It takes a special kind of woman to get on top, and Theresa Wiley (August Arroya) knows that means doing all the work.  So she takes on every job she can and never says no, sweating through hours of overtime, as they work her raw.  But Theresa knows that sometimes to get the carrot, you gotta take the stick.  So take it she does, until the stick can give no more.  But when Theresa sets her sites on the boss’s man, will her heart endure the beating some other organs have? See what it takes to get head in the world of business (and no, we don’t mean THAT kind of business… or do we?) and step aside to let the working girls work it!",0.82,12-12-2018,101
company-line,"Not Available
",Company Line,en,"Company Line is a film about one of the first predominately Black neighborhoods in Mansfield Ohio. The title, Company Line, refers to the name historically used by residents to describe their neighborhood, located on the north side of town close to the old steel mill. The Company Line began during the post–war migration of Blacks from the south to the north in the late 1940’s. The neighborhood was purchased in the early 1970’s and its residents were scattered throughout Mansfield. City employees and former residents of the Company Line narrate accounts of past and present.",0.6,01-12-2009,30
company-of-heroes,"Not Available
",Company of Heroes,en,"American soldiers lost behind enemy lines during the WWII make a horrific discovery: Hitler has a super bomb in development. Against all odds, they set out to find the scientist in charge of the program who is looking to defect.",11.78,25-02-2013,100
complacent,"Not Available
",Complacent,en,"Two close sisters, Myah and Beth, struggle with their differences in life and in the older sister's mentally abusive marriage, until the complacent lives of Beth and their married friends are shaken to the core by a tragedy that they are all forced to face. Complacent is a portrait of the middle American lifestyle. The 9 to 5 at a desk job, cookie-cutter homes with manicured lawns, golf three times a week, Florida vacation each year with the family. Only problem.... No one loves the other.... No one strives for more.... No one sees outside his or her own front yard.... They just coast... Question is, can you really go through life like this without deteriorating from the inside? Myah decides that you can't, you have to do more, want more, care more and it sets off a chain of events within the group of friends that is at times amusing and at times heartbreaking, but eventually fatal in both reality and metaphor.",2.393,01-05-2012,104
complicated-women,Documentary TV Movie,Complicated Women,en,"A look at actresses who starred in films with thought-provoking subjects made between 1930 and July 1934, before the Hollywood Production Code —the infamous Hays Code— was enforced.",3.179,06-05-2003,55
complicity-2018,"Not Available
",Complicity,ja,A Chinese man who is living illegally in Japan bluffs his way into a job preparing traditional Japanese soba noodles.,0.84,17-01-2020,116
compline,"Not Available
",Compline,en,"""Compline is a night devotion or prayer, the last of the canonical hours, the final act in a cycle. This film is also the last film I will be able to shoot in Kodachrome, a film stock I have shot since I was 10 years old. It is a loving duet with and a fond farewell to this noble emulsion."" - Nathaniel Dorsky",0.6,01-01-2009,18
composing-the-beatles-songbook-1966-1970,"Not Available
",Composing The Beatles Songbook: 1966-1970,en,,0.6,01-01-2008,138
composing-the-beatles-songbook-lennon-and-mccartney-1957-1965,"Not Available
",Composing the Beatles Songbook: Lennon and McCartney 1957 - 1965,en,"Documentary / Music/Musical - Reviews the partnership, music and impact of Lennon and McCartney as composers. Drawing on rare footage, classic performances and comments from friends and Beatles musicologists, this program reveals the story of how their classic songs were written.",0.6,01-01-2008,
compound-fracture,"Not Available
",Compound Fracture,en,"Michael Wolffsen (Tyler Mane) receives an urgent phone call and takes his nephew and fiancee and makes the journey home to his only other living relative: his estranged, eccentric (and extremely paranoid) father, Gary (Muse Watson), who is obsessed with building an unassailable compound. Once they arrive at Gary’s modest home, surrounded by acres and acres of grounds full of cameras and other security sensors, Michael is surprised and concerned to learn that his father is in the early stages of dementia.  The house is now also covered in supernatural and occult symbols. Welcome to the compound, COMPOUND FRACTURE. Will the stronghold that was designed to save them be their everlasting tomb?",2.491,14-03-2013,90
compulsion-2016,"Not Available
",Compulsion,en,"Sadie—a young female novelist—and an enigmatic woman named Francesca, are enticed by an ex-lover to join him at his Italian villa for a weekend celebration being held to honor the release of Sadie's latest book. Once there, Sadie begins to fear his true intentions as she and Francesca become embroiled in a dangerous game of moral and sexual discovery.",7.56,19-11-2016,92
comrade,Action Drama,Comrade,en,"After discovering that his father has lied to him for years about his estranged sister and his mother, 14-year-old Ilan runs away from home and ends up living with his sister, Dalia, who works on a cruise ship and is having an affair with a married man. While Dalia is at work, Ilan explores her down-and-out neighborhood and discovers and befriends Avram, an elderly holdout Communist living in an abandoned building with his weapons cache and marijuana-growing business, biding his time for the ultimate battle against the capitalists.",1.792,18-05-2006,74
con-amor,"Not Available
",Con Amor,en,"In Santiago, Chile, a single mother is faced with a difficult decision - morality is pitted against vengeance, empathy versus family.",0.6,30-05-2016,15
con-artist,Documentary,Con Artist,en,"A docu-comedy feature film about a once-famous millionaire ""business artist"" forced to confront his own legendarily obnoxious behavior, while trying to find love through fame.",2.196,12-11-2010,84
con-men,"Not Available
",Con Men,en,Two con artists go after the wrong score and pay the price for getting caught.,0.6,30-09-2015,90
con-mis-propias-manos,"Not Available
",Con mis propias manos,es,,0.6,01-01-2015,88
concerned-student-1950,"Not Available
",Concerned Student 1950,en,"A series of racist acts prompts three Mizzou students to pick up cameras and take us inside the student movement that brought down their college president. From the hunger strike, to victory, to the fear of violent reprisals, we live with the students who started a campus revolt.",0.6,05-03-2016,32
concerning-1000,"Not Available
",Concerning $1000,en,An inventor needs $1000. The first film made using the Kodachrome two-color process.,0.6,06-03-2016,20
concert-for-george,"Not Available
",Concert for George,en,"As a memorial to George Harrison on the first anniversary of his passing, The Concert for George was held at the Royal Albert Hall in London on 29 November 2002 . Organized by Harrison's widow, Olivia, and son, Dhani, and arranged under the musical direction of Eric Clapton and Jeff Lynne. A benefit for Harrison's Material World Charitable Foundation, the all-star concert took place on the day of the first anniversary of his death. Proceeds from the film also went to the Material World Charitable Foundation. The film was shot using discreet cameras from over twelve locations.",3.027,03-10-2003,140
concerto-macabre-the-films-of-john-brahm,"Not Available
",Concerto Macabre: The Films of John Brahm,en,A look at the life and films of the expressionistic movie and television director John Brahm.,0.913,09-10-2007,16
concrete-clouds,"Not Available
",Concrete Clouds,en,"“The age of dejection.” This is how Director Lee Chatametikool remembers Thailand in 1997. Concrete Cloud is a film that tells us about the young men who survived an era of financial crisis. Mutt, who is working as a stockbroker in the United States, must suddenly return home when his father commits suicide. After the funeral, he runs into his old girlfriend, Sai. Meanwhile his younger brother Nic falls in love with Poupee, a schoolmate and neighbor. None of the relationships come easy, however. Each is harboring a secret and there is a big gap between dreams and reality. What links them together are memories—but memories alone cannot hold their relationships together in the face of harsh realities. As the characters in the film remember their pasts, the director ruminates on his own recollections of 1997, hence the scenes reminiscent of a ’90s music video. Overall, this film is really about time.",0.6,07-10-2013,99
concrete-cowboy,"Not Available
",Concrete Cowboy,en,"Sent to live with his estranged father for the summer, a rebellious teen finds kinship in a tight-knit Philadelphia community of Black cowboys.",9.436,10-09-2020,111
concrete-forms-of-resistance,"Not Available
",Concrete Forms of Resistance,en,"Filmed in Tripoli, Lebanon, Concrete Forms of Resistance is a documentary centred upon the city’s abandoned ‘Permanent International Fair’, designed by Brazilian architect Oscar Niemeyer in the mid-1960s. Progress and crisis, labour and capital, material and memory, are reflected through a very intelligent rhyme between image and sound. The touching voice and words of Niemeyer as a call for life, and the beautiful camerawork as a weaving of ghosts in the present landscapes.",0.876,20-06-2020,27
concussion,Drama,Concussion,en,"After a blow to the head, Abby decides she can't do it anymore. Her life just can't be only about the house, the kids and the wife. She needs more: she needs to be Eleanor.",6.897,17-01-2013,96
condemned-2015,"Not Available
",Condemned,en,"Fed up with her parents' bickering, poor-little-rich-girl Maya (Dylan Penn) moves in with her boyfriend who is squatting in an old, condemned building on Manhattan's Lower East Side. With neighbors that are meth heads, junkies and degenerates, this depraved hell hole is even more toxic than it appears: After a virus born from their combined noxious waste and garbage infects the building's residents, one by one, they succumb to a terrifying pathogen that turns them into bloodthirsty, rampaging killers and transforms their building into a savage slaughterhouse.",4.282,13-11-2015,83
condolences,"Not Available
",Condolences,en,"Burial Rites become the mise-en scene in which politicians, the media, a monk and an infuriated neighbour vividly portray the aftermath of an accident.",0.6,02-01-2009,19
confession-2014,"Not Available
",Confession,ko,"Hyun-tae, In-chul and Min-soo have been best friends since childhood. Hyun-tae is a paramedic with a daughter in kindergarten, In-chul is a con man who works at an insurance company, and Min-soo is a small business owner. Hyun-tae's mother, who owns an illegal gambling arcade, asks In-chul to stage a robbery/arson of her arcade to get an insurance settlement. But after that results in her accidental death, the friends have a falling out and their relationships with each other are forever changed.",3.481,10-07-2014,114
confession-of-murder,"Not Available
",Confession of Murder,ko,"A serial killer reappears 15 years after his murder spree with a book detailing his crimes. The resentful cop who failed to catch him before is assigned to protect him. The families of the victims plan revenge. And as the media circus spirals out of control, a masked man called ""J"" appears claiming to be the real killer.",6.146,08-11-2012,119
confessions-2006,"Not Available
",Confessions,en,Confessions of a Call Girl is a revealing story of a women's struggle for balance as she battles a secret addiction while fighting to save her family and find herself.,2.611,23-07-2006,104
confessions-of-a-groupie,"Not Available
",Confessions of a Groupie,en,Rock n roll groupie has a series of encounters.,0.6,01-01-2006,69
confessions-of-a-shopaholic,"Not Available
",Confessions of a Shopaholic,en,"In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping-a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door-until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",69.181,05-02-2009,104
confessions-of-a-thug,"Not Available
",Confessions of a Thug,en,"The story of South Boy. Caught up in a life of crime, he finds himself doing time in Federal Prison.",0.622,01-01-2005,106
confessions-of-an-alien-abductee,"Not Available
",Confessions Of An Alien Abductee,en,Interviews with extraterrestrial abductees.,0.6,03-05-2013,50
confessions-of-an-american-bride,"Not Available
",Confessions of an American Bride,en,"Young career woman Samantha 'Sam' Hoyt gets swept off her feet by Benjamin 'Ben' Rosen, who romances her better then anyone before, so she jumps at the offer of becoming his fiancée. If Ben thought a girls typical obsession with the perfect wedding was testing, she soon proves a particularly bad case, and before he gets used to that meeting each-others parents complicates things gravely, as Jewish and church wedding traditions don't exactly mix easily. They take their time preparing while living together. Then fate strikes again: the key man from the client of her firms advertising campaign is Luke Stinson, the perfect gay at college whom she could never date because of a rather serious fall just when they could have kissed. Luke proves still as irresistible, gorgeous, charming, easy-going and simply too sexy for any female not to lust for at first sight, and...",2.689,16-08-2007,90
confetti,"Not Available
",Confetti,en,A mockumentary that follows three couples as they battle it out to win the coveted title of 'Most Original Wedding of the Year'.,3.774,05-05-2006,100
confine,Thriller,Confine,en,"Pippa is a physically and emotionally scarred former model living as a recluse in her meticulous Georgian flat. When a heist taking place in the same building goes wrong, Pippa's home is broken into by the charismatic Kayleigh. Pippa is taken hostage by this unpredictable and volatile thief who's looking for a temporary hideout, but when outside forces close in, Kayleigh takes a darker path to get her way. As the confined space becomes a fighting ring, in a tense struggle to get out Pippa learns how to stand up for herself once again.",1.902,29-09-2012,91
confined,"Not Available
",Confined,en,"A couple moves into a quiet neighborhood. With too much time on her hands, the woman begins to suspect that someone is confined in the basement next door.",3.253,20-06-2010,90
confirmation,Drama History TV Movie,Confirmation,en,"Judge Clarence Thomas' nomination to the United States' Supreme Court is called into question when former colleague, Anita Hill, testifies that he had sexually harassed her.",5.994,16-04-2016,110
confronting-holocaust-denial-with-david-baddiel,"Not Available
",Confronting Holocaust Denial With David Baddiel,en,"The Holocaust is one of the most documented, witnessed and written about events in history, so why is Holocaust denial back on the political agenda? What has happened in the 75 years since the liberation of the camps to have so skewed the picture? And, if it matters, why does it matter?",2.044,17-02-2020,60
congratulations-debby,"Not Available
",Congratulations Debby,en,A melodrama chronicling seven increasingly troublesome days in the life of a woman attempting to share important news with friends and family.,0.605,25-10-2018,75
conjoined,"Not Available
",Conjoined,en,"When a lonely man finds out the love of his life has a conjoined twin, who happens to be a serial killer, he must take drastic measures to keep his love life intact while keeping himself out of big trouble.",2.248,27-09-2013,76
conjuring-curse,"Not Available
",Conjuring Curse,en,"A cursed house is host to several generations of terror after a witch casts a spell on it for eternity. Over the ensuing decades, deadly paranormal happenings haunt the home's various occupants, as the evil in the walls grows stronger with every victim.",0.606,01-10-2018,70
conjuring-the-devil,"Not Available
",Conjuring the Devil,en,A woman who is struggling with the conflict between her faith and her personal life must defend herself against the spirit of a demonic nun who is bent on destroying her.,2.014,15-09-2020,114
connected-2016-1,"Not Available
",Connected,en,"Follow Barbara Dunkelman and Blaine Gibson as they must survive their work, their social lives and the modern world without the comfort of their cell phones. With interviews from Nicholas Carr, author of the New York Times best-seller The Shallows, and behavioral psychologists Dr. Art Markman and Dr. Bob Duke, Connected explores how our brains change with our use of technology and analyze how we sustain and build relationships in the 21st century.",1.264,15-04-2016,45
connection-to-country,"Not Available
",Connection to Country,en,"The Indigenous people of the Pilbara battle to preserve Australia's 40,000-year-old cultural heritage from the ravages of a booming mining industry.",0.6,13-06-2017,57
connie-and-carla,"Not Available
",Connie and Carla,en,"After accidentally witnessing a mafia hit in the Windy City, gal pals Connie and Carla skip town for L.A., where they go way undercover as singers working the city's dinner theater circuit ... as drag queens. Now, it's not enough that they become big hits on the scene; things get extra-weird when Connie meets Jeff -- a guy she'd like to be a woman with",6.762,16-04-2004,98
conor-mcgregor-notorious,"Not Available
",Conor McGregor: Notorious,en,"Conor McGregor is the biggest star in the history of Mixed Martial Arts. Filmed over the course of 4 years, Notorious is the exclusive, all-access account of Conor’s meteoric rise from claiming benefits and living in his parents' spare room in Dublin to claiming multiple championship UFC belts and seven figure pay-packets in Las Vegas.",9.234,03-11-2017,90
conrad-molden-danglish,"Not Available
",Conrad Molden - Danglish,en,"Ahh, to be Danish. To eat good food, drink Gammel Dansk at breakfast, and pay 50% tax. Tosproget, lækre og kloge, it's a hard life the Danes live. British stand up comedian, Conrad Moldens first TV comedy special, DANGLISH.",0.6,20-01-2020,61
consequence-2016-1,"Not Available
",Consequence,en,When Ty makes the biggest mistake of his life will it be possible to fix it? Or will he be forced to finally accepted the Consequence of his action.,0.6,01-07-2016,20
consider-us-even,"Not Available
",Consider Us Even,en,"Sisters are kidnapped at gunpoint, tortured and interrogated. What happens next will make you think twice about your own daily decisions.",0.6,21-01-2015,
console-wars,"Not Available
",Console Wars,en,"In 1990, SEGA, a fledgling arcade company assembled a team of misfits to take on the greatest video game company in the world, Nintendo. It was a once-in-a-lifetime, no-holds-barred conflict that pit brother against brother, kids against grownups, Sonic against Mario, and uniquely American capitalism against centuries-old Japanese tradition. For the first time ever, the men and women who fought on the front lines for Sega and Nintendo discuss this battle that defined a generation.",4.462,23-09-2020,93
