movie_id,genres,movie_title,original_language,overview,popularity,release_date,runtime
a-aa,"Not Available
",A Aa,te,"The love affair, conspired by creation, between Anasuya Ramalingam and Aanand Vihari.",2.435,02-06-2016,152
a-baby-for-christmas,"Not Available
",A Baby for Christmas,en,"It's Christmas with the Chandlers but no one seems to have the Christmas spirit - except for Stephanie, that is. Marci and Blair are obsessing over being the perfect parents, Myra and Donald have retired and suddenly feel useless and Elizabeth is bending over backwards to get a promotion at work. Add to that Stephanie's blooming romance with Lawrence - who is torn between being with her and continuing his mission work - and Christmas seems to be taking a back seat. That is, until a group of kids at an orphanage helps the family to realize that there's more to Christmas than wrapping gifts and baking cookies.",1.93,13-12-2015,90
a-bad-feeling,Romance Drama,A Bad Feeling,en,"The day after suffering a miscarriage, a young couple attend their local comic con.",0.885,24-04-2017,14
a-bad-idea-gone-wrong,"Not Available
",A Bad Idea Gone Wrong,en,Two would-be thieves forge a surprising relationship with an unexpected housesitter when they accidentally trap themselves in a house they just broke into.,4.602,30-11-2017,85
a-bag-of-hammers,"Not Available
",A Bag of Hammers,en,"Two misfit best friends incapable of growing up, whose direction is tested by an abandoned child, worn beyond his years; together they invent the family they've always needed.",4.781,12-03-2011,85
a-ballerinas-tale,Documentary,A Ballerina's Tale,en,"A feature documentary on African American ballerina Misty Copeland that examines her prodigious rise, her potentially career ending injury alongside themes of race and body image in the elite ballet world.",3.265,14-10-2015,85
a-bear-named-winnie,"Not Available
",A Bear Named Winnie,en,"Based on the true story of a Canadian soldier, enroute to World War I from Winnipeg, who adopts an orphaned bear cub at White River Ontario. It is namned Winnie (for Winnipeg) and eventually ends up at the London Zoo where it became the inspiration for A.A.Milne's Winnie The Pooh stories.",3.317,12-12-2004,90
a-beautiful-star,"Not Available
",A Beautiful Star,ja,A family believes they are aliens from other planets and tries to save Earth from impending calamity.,1.689,26-05-2017,127
a-beginners-guide-to-snuff,Comedy Horror,A Beginner's Guide to Snuff,en,"Two brothers, desperate to break into the world of television and film, decide to enter a horror movie contest. And what could be more horrifying than the elusive snuff film?",3.103,04-03-2016,87
a-belfast-story,"Not Available
",A Belfast Story,en,"A BELFAST STORY explores life after terrorism. Set in a city which has weathered hundreds of years of hatred, 30 years of bombs, and a war without winners, just victims. A new era brings new risks. There is peace, but that can also be deadly.",1.457,20-09-2013,99
a-belle-for-christmas,"Not Available
",A Belle for Christmas,en,"Family film about a pair of children whose father's girlfriend has kidnapped their dog.  Dean Cain stars as Glenn Barrows, a recent widower doing his best to raise his young kids Elliot and Phoebe, who really miss their mother. Things start to look up when the Barrows adopt an adorable puppy named Belle during the holiday season. Just as the healing seems to have begun, Glenn's dog-hating, gold-digging new girlfriend spoils their newfound happiness by sending Belle away. Will the young kids pull off a daring Christmas Eve rescue of their beloved new pet? Haylie Duff co-stars in this heartwarming comedy about family, friendship, and a four-legged holiday miracle.",3.574,04-11-2014,91
a-beloved-wife,"Not Available
",A Beloved Wife,ja,"Struggling scriptwriter Gota Yanagida and his wife Chika have been married for ten years and live with their daughter Aki. Gota suffers in his sexless marriage and tries to make his wife happy every day, but Chika is cold to him because he earns no money. One day, Gota is approached by a film producer about his story of “a high school girl who makes udon noodles at a tremendous speed.” He needs to go to Kagawa to write the screenplay and proposes a family trip there, and Chika reluctantly joins. However, a different film project has already been decided.",1.111,28-10-2019,118
a-better-man-2017,"Not Available
",A Better Man,en,"Following a series of intimate conversations between a former couple who lived through two years of domestic abuse, A Better Man infuses new energy and possibility into the movement to end violence against women.",0.662,30-04-2017,77
a-better-place-2016,"Not Available
",A Better Place,en,"Jeremy Rollins, a shy and underdeveloped young man with an uncanny condition, learns how to cope with life in a small corrupt town.",2.023,25-10-2016,90
a-better-place-than-this,"Not Available
",A Better Place Than This,en,A lonely Singaporean death row guard tries to help a young Australian convicted of drug trafficking accept her fate despite a bizarre contradiction - he is her executioner.,0.6,25-04-2013,24
a-better-tomorrow-2010,"Not Available
",A Better Tomorrow,ko,A Korean remake of the John Woo Classic. One brother is a criminal. One brother is a cop. Both will fight to the death.,2.79,16-09-2010,124
a-better-you,"Not Available
",A Better You,en,A hypno-therapist in midlife crisis must tackle his own personal challenges before helping others and getting joint custody of his kids.,1.852,10-11-2014,90
film:575275,"Not Available
",A Better You,en,"Set in a dystopian neo-steampunk world, a shy young man named Douglas invests in ‘A Better You’, a customizable carbon clone to help him win the girl of his dreams.",0.6,23-06-2020,16
a-bid-for-fortune,"Not Available
",A Bid for Fortune,en,An occult scientist tries to steal a collector's Chinese staff.,0.6,11-04-2017,84
a-billion-colour-story,"Not Available
",A Billion Colour Story,en,The curious child of idealistic interfaith parents observes an increasingly intolerant world as his family faces financial strain.,1.825,12-01-2017,105
a-birders-guide-to-everything,"Not Available
",A Birder's Guide to Everything,en,"David Portnoy, a 15-year-old birding fanatic, thinks that he's made the discovery of a lifetime. So, on the eve of his father's remarriage, he escapes on an epic road trip with his best friends to solidify their place in birding history.",6.059,21-04-2013,86
a-bittersweet-life,"Not Available
",A Bittersweet Life,ko,"Kim Sun-woo is an enforcer and manager for a hotel owned by a cold, calculative crime boss, Kang who assigns Sun-Woo to a simple errand while he is away on a business trip; to shadow his young mistress, Heesoo, for fear that she may be cheating on him with a younger man with the mandate that he must kill them both if he discovers their affair.",7.754,31-03-2005,120
a-bloody-aria,"Not Available
",A Bloody Aria,ko,A student and her teacher go to a secluded area in the middle of nowhere to practice open-air singing. There they run into a gang of local thugs who initially seem friendly but slowly reveal their sinister side.,2.639,31-05-2006,115
a-blue-ridge-mountain-christmas,"Not Available
",A Blue Ridge Mountain Christmas,en,"Hotel manager Willow returns to her stunning Virginia hometown to help her sister plan a Christmas wedding at the inn her family once owned. She must work with current owner and single dad David, who wants to let go of the past.",4.246,07-11-2019,90
a-body-exploded-into-a-thousand-pieces,"Not Available
",A Body Exploded into a Thousand Pieces,es,"The echoes of Jorge Bonino resonate in the spaces he inhabited, and his presence becomes imaginable from the stories that tell it. A body that exploded into a thousand pieces scattered across territories and affections that speak of him as someone capable of turning life into an extraordinary game.",0.892,21-11-2020,91
a-body-without-organs,"Not Available
",A Body Without Organs,en,"'A Body Without Organs' was shot intimately with the director's father and mother over a one and a half year period at their home in Florida. It is a portrait of their lives in the present, along a continuous present marked by frequent incursions into various pasts, real and imagined. My father has no colon. He is a narcoleptic. His friends are all dead. His life is dreamt. In the house there is my mother. There are the cats. And then there is a body without organs.",0.6,27-04-2012,82
a-bone-to-pick-an-aurora-teagarden-mystery,"Not Available
",A Bone to Pick: An Aurora Teagarden Mystery,en,"A librarian with a sharp mind for murder, Aurora Teagarden is known around her small town as a master  sleuth. When her friend Jane unexpectedly dies and leaves Aurora everything in her will, she also leaves a  troubling murder mystery haunting her neighborhood. It is up to Aurora to piece together the clues—including a  skull, its missing skeleton and a suspicious group of neighbors—and solve the murder before she becomes the  unlikely killer’s next victim.",6.825,04-04-2015,83
a-bothered-conscience,"Not Available
",A Bothered Conscience,en,"Deep in the remote Arkansas backwoods, a father passes on the traditions of the Ozark mountain men to his 5 year-old son. Under his strict and cruel guidance, young Lucas learns to protect the family land at all costs, and hones the skills of the hunt that have been handed down from generation to generation. But their prey is no ordinary game. . .",0.661,01-01-2006,87
a-boyfriend-for-christmas,"Not Available
",A Boyfriend for Christmas,en,Holly Grant has learned a long time ago not to rely on Santa Claus leaving Mr. Right in her Christmas stocking. But Holly is in for a surprise when a handsome man arrives on her doorstep with a twinkle in his eye and Yuletide tree in tow.,5.794,27-11-2004,83
a-boyfriend-for-my-wife,"Not Available
",A Boyfriend for My Wife,es,"El Tenso does not know how to face his ill-tempered wife, Tana, to tell her that he wants to separate. Carlos, a friend of Tenso, suggests him to invert the situation and cause Tana to leave him by hiring Cuervo Flores, an irresistible seducer, to try and charm his wife until she falls in love with him.",2.915,14-08-2008,100
a-boyfriend-for-my-wife-2017,"Not Available
",A Boyfriend for My Wife,es,"Daniel reached the limit of his patience with his wife. The extremely temperamental Natalia is always protesting. But Daniel does not have the courage to ask for a divorce. Thus, he accepts the advice of his friends to hire a famous local Don Juan to seduce his wife and be she who deserted him.",1.13,04-05-2017,100
a-branch-of-a-pine-is-tied-up,"Not Available
",A Branch of a Pine Is Tied Up,ja,"""The Pine's Branches"" is the latest work in Murata Tomoyasu’s series “Sei toshi ni matsuwaru kioku no tabi (Journey through memories of life and death),” which he began following the Tohoku earthquake in 2011.",0.6,12-06-2017,16
a-bride-for-rip-van-winkle,"Not Available
",A Bride for Rip Van Winkle,ja,A woman hires actors and strangers to pretend to be her friends and family at her wedding.,3.365,26-03-2016,179
a-bright-light-karen-and-the-process,"Not Available
",A Bright Light - Karen and the Process,en,"In the footsteps of cult singer Karen Dalton, A Bright Light - Karen and the Process takes us on a frantic and mesmerizing road trip across the United States. In search of one of the sixties' most astonishing voices, adulated by her peers, but unknown from the general public, A Bright Light is a documentary made of music and art that questions the creative process. On a wild and enchanted journey from Colorado to Woodstock, three women search for this once upon a time muse. Along the way, they encounter those who knew her as well as those whom she still haunts and influences today. The film draws the portrait of this exceptional artist, furiously free, who refused the system and its compromises. Through this iconic figure, we follow the quest of a certain freedom of life and expression and an independence for better or worse.",0.913,15-04-2018,94
a-british-horror-film,"Not Available
",A British Horror Film,en,"A documentary on the making of Roman Polanski's 1965 film ""Repulsion,"" featuring interviews with Polanski, producer Gene Gutowski, and cinematographer Gil Taylor, among others.",0.6,01-01-2003,24
a-brush-with-love-2019,"Not Available
",A Brush with Love,en,"As she considers giving up on her artistic dreams, Jamie paints a vision board that brings her success and love—only to discover that the mystery man in her painting isn't who she thinks.",4.517,30-03-2019,90
a-buenos-aires-ghost,"Not Available
",A Buenos Aires Ghost,es,"A comedy about the relationship between a modern, shy, young man and the spirit of a violent knife-killer murdered in 1920. They make a pledge: the latter will tell the former what exists beyond death if he allows him to inhabit his body for a whole day. Thus, the ghost will go around an unrecognizable twenty first century Buenos Aires to uncover the causes of his own death.",1.273,26-11-2009,94
a-bug-and-a-bag-of-weed,"Not Available
",A Bug and a Bag of Weed,en,"Peter Jordan is 33 years old and stuck in a dead end retail job at Super Duper Computers. To make matters worse, he's managed to rack up over $35,000 worth of debt. Student Loans, credit cards, Big Screen TV. His love life is equally in debt. Just when it seems he will never break out of his rut, an old high school buddy named Frehley shows up unexpectedly. Under Frehley's influence...",2.008,22-09-2006,96
a-bunch-of-amateurs,"Not Available
",A Bunch of Amateurs,en,"Burt Reynolds stars as Jefferson Steel, a washed-up Hollywood action star desperate to revive his flagging career. When his sleazy agent signs him up for what he believes is a high-profile Royal Shakespeare Company production of King Lear at Stratford upon Avon, Steel thinks he has finally landed the plum role he has been waiting for. However, he soon discovers that he has been tricked into joining an amateur dramatics group for a charity production.",3.668,17-11-2008,96
a-call-to-spy,"Not Available
",A Call to Spy,en,"The story of Vera Atkins, a crafty spy recruiter, and two of the first women she selects for Churchill's ""secret army"": Virginia Hall, a daring American undaunted by a disability and Noor Inayat Khan, a pacifist. These civilian women form an unlikely sisterhood while entangled in dangerous missions to turn the tide of the war.",10.441,02-10-2020,124
a-campaign-of-their-own,"Not Available
",A Campaign of Their Own,en,"Jonathan Katz strongly believes that candidate Bernie Sanders is the only hope for the United States of America threatened by Donald Trump. Sanders is a voice outside the establishment and has put new values and priorities into his political agenda. Pushed forward by his enthusiasm, Jonathan joins the thousands of women and men that rally around the caucuses supporting Senator Sanders.",0.6,22-04-2017,80
a-canterbury-trail,"Not Available
",A Canterbury Trail,en,BBC producer/director David Thompson follows a group of admirers of the film A Canterbury Tale (1944) on their annual location walk in 2005. As this was the year of the centenary of the birth of director Michael Powell the location walk included visits to a lot of the places around Canterbury where Powell grew up. The documentary includes interviews with walk organizers Paul Tritton and Steve Crook as well as with various other people there. Some of the scenes from the film are re-created with people on the walk reading out the lines from scenes filmed at those locations 60+ years ago.,0.6,25-07-2006,24
a-carne-e-fraca,"Not Available
",A Carne é Fraca,en,"Alguma vez você já pensou na trajetória de um bife antes de chegar ao seu prato? Nós pesquisamos isso para você e contamos neste documentário aquilo que não é divulgado. Saiba os impactos que esse ato - de comer carne representa para a sua saúde, para os animais e para o planeta. Com depoimentos dos jornalistas Washington Novaes e Dagomir Marquezi, entre outros.",0.6,01-01-2004,54
a-carol-christmas,"Not Available
",A Carol Christmas,en,"Carol Cartman, a tempestuous talk show host, is a high-heeled, high-maintenance Scrooge. This insensitive, self-centered and stingy woman is about to experience a holiday she'll never forget.",2.531,07-12-2003,92
a-case-of-deceit,"Not Available
",A Case of Deceit,en,An edgy cop attempting to take down a notorious crime lord discovers a double crossing deal that becomes the catalyst for uncovering an even deeper conspiracy.,0.6,30-06-2011,77
a-case-of-you,"Not Available
",A Case of You,en,"Young writer Sam has a crush on Birdie, the cute and quirky barista at his local coffee shop. When his conventional attempts to woo her crash and burn, he takes his efforts online, creating an Internet profile embellished with all of the details that would make him Birdie’s dream guy. When the harebrained scheme is a surprise success and Birdie falls for his exaggerated alter ego, Sam must keep up the act or lose his dream girl forever.",9.178,06-11-2013,91
a-celebration-of-the-music-from-coco,"Not Available
",A Celebration of the Music from Coco,en,Remember and relive the songs that moved you from the movie Coco.,14.291,29-03-2020,47
a-century-of-black-cinema,"Not Available
",A Century of Black Cinema,en,"This film highlights moments in the long and rich African American cinema history in relation to social and political events, and how it affected Black viewers of the time.",0.633,24-06-2003,120
a-chair-a-plane-kwela,"Not Available
",A Chair-a-plane Kwela,en,Directed by Geoffrey Jones.,0.6,02-01-2005,
a-cheerful-christmas,Romance TV Movie,A Cheerful Christmas,en,"While doing her job to deliver the most magical Christmas ever to a royal couple, Lauren finds herself falling for their son who soon shares her love of everything Christmas.",1.798,15-12-2019,83
a-childs-garden-of-poetry,"Not Available
",A Child's Garden of Poetry,en,Poems by some of the greatest writers of all time are brought to life through lyrical animation and readings by some of today’s most respected performers.,2.149,28-04-2011,30
a-childs-voice-2018,"Not Available
",A Child's Voice,en,A homeless teen answers the voice of a child calling out for help and is sent on a journey to find a human trafficking network run by the child's killer.,2.776,06-06-2018,92
a-christmas-arrangement,Romance TV Movie,A Christmas Arrangement,en,"Flower shop owner Poppy enters the annual holiday floral show for a chance to win the grand prize but standing in her way of victory is Garrett, the underappreciated protégé of florist extraordinaire, Blair. While Poppy and Garrett’s rivalry heats up on the flower show floor, an undeniable romance begins amidst a whimsical holiday backdrop.",3.486,21-11-2018,90
a-christmas-carol-2004,"Not Available
",A Christmas Carol,en,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",4.121,28-11-2004,87
a-christmas-carol-2009,"Not Available
",A Christmas Carol,en,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",56.763,04-11-2009,94
a-christmas-carol-2018-1,"Not Available
",A Christmas Carol,en,"Ebeneezer Scrooge, the miserly owner of an old counting house, is visited by the ghost of his dead business partner, Jacob Marley, on Christmas Eve. Marley warns Scrooge he is doomed in the afterlife unless he pays heed and learns from three ghosts who will visit him during the night. The Ghosts of Christmas Past, Christmas Present and Christmas Yet to Come show Scrooge how his mean, uncaring behavior has oppressed those around him as they visit episodes from his past, his present and his future life. By the end Scrooge is humbled and redeemed and transforms into a generous, kind-hearted man.",1.859,25-12-2018,71
a-christmas-carol-2019,"Not Available
",A Christmas Carol,en,"London, 1843. Ebenezer Scrooge, a bitter old man, despises the Christmas holiday. Over the course of Christmas Eve night he is visited by three ghosts to show him his past, present and future.",10.437,19-12-2019,173
a-christmas-carol-goes-wrong,"Not Available
",A Christmas Carol Goes Wrong,en,"The Mischief Theatre Company return as the Cornley Polytechnic Drama Society who are this time determined to ignore a BBC blacklisting by hijacking a live production of Charles Dickens' famous festive fable. Yet they struggle with studio direction and special effects, and trying to keep a professional cast at bay.",1.184,30-12-2017,50
a-christmas-cruise,"Not Available
",A Christmas Cruise,en,"When her best friend invites her along for a holiday themed sail, an aspiring novelist, Pam, unexpectedly finds the love of her life on board. But what will happen when the ship returns to port for Christmas?",2.485,16-12-2017,90
a-christmas-duet,"Not Available
",A Christmas Duet,en,"Former couple and pop music duo Averie and Jesse unexpectedly reunite at her inn during the holidays. As they spend time together, they rediscover long-buried feelings and must decide if they are meant to live their lives solo or in harmony together.",3.122,25-11-2019,80
a-christmas-eve-miracle,"Not Available
",A Christmas Eve Miracle,en,"Sharron Holden is a loving mother, wife, and workaholic. She's on the verge of a huge promotion at work, but her husband feels as if she has given up on her family. While on vacation, she imagines that life would have been better if she didn't have kids so young. But when a man claiming to be Kris Kringle arrives, he shows her how empty life truly would have been without the love of her family.",4.008,24-11-2015,80
a-christmas-family-tragedy,"Not Available
",A Christmas Family Tragedy,en,"Explores the Lawson Family Massacre of Christmas Day, 1929. On that day, respected tobacco farmer Charlie Lawson brutally murdered his wife and 6 of his 7 children before committing suicide; the most horrible and mysterious mass murder in North Carolina history. The Lawson murders became immortalized in a classic bluegrass murder ballad, ghost stories, tours of the crime scene, and legends broadcast nationwide. But this southern documentary shows for the first time the true tragedy: the story of the families, the continuing effect it has on the community, and the tragedy of rural domestic violence.",0.6,01-01-2006,
a-christmas-horror-story,"Not Available
",A Christmas Horror Story,en,"Christmas is supposed to be a time of joy, peace and goodwill. But for some folks in the small town of Bailey Downs, it turns into something much less festive.",6.604,20-07-2015,99
a-christmas-kiss-ii,"Not Available
",A Christmas Kiss II,en,"At a Christmastime event, Jenna shares an impromptu, unforgettable kiss with the dashing billionaire, Cooper Montgomery. Unaware of his intentions and fearful of getting hurt in another relationship, Jenna vows to resist his charms, but begins to realize his affection is real as the two spend more time together.",6.855,13-12-2014,90
a-christmas-love-story,"Not Available
",A Christmas Love Story,en,"A youth choir director needs to write a big song for the Christmas Eve show but finds herself distracted when a boy with a golden voice joins her choir, which will come as news to his widowed father.",5.328,07-12-2019,90
a-christmas-melody,"Not Available
",A Christmas Melody,en,Kristin has just had to close her small Manhattan clothing boutique to return to her Ohio home town and live in her parents' former home. It's an adjustment for Kristin and her young daughter— especially when she runs into her former high school rival. Kristen and Emily struggle to find their new normal with the help of the hunky local music teacher.,5.973,19-12-2015,83
a-christmas-miracle-2019,"Not Available
",A Christmas Miracle,en,Single mom Emma Sanderson is looking for a Christmas miracle to write about for the lifestyle magazine where she's landed a temporary job. Along the way Emma discovers unexpected romance with a supportive colleague and brings about a Christmas miracle for a lonely street musician.,0.98,14-11-2019,80
a-christmas-prince,"Not Available
",A Christmas Prince,en,"When a reporter goes undercover as a nanny to get the inside scoop on a playboy prince, she gets tangled in some royal intrigue and ends up finding love - but will she be able to keep up her lie?",20.636,17-11-2017,92
a-christmas-prince-the-royal-wedding,"Not Available
",A Christmas Prince: The Royal Wedding,en,"A year after Amber helped Richard secure the crown. The two are set to tie the knot in a royal Christmas wedding — but their plans are jeopardized when Amber finds herself second-guessing whether or not she's cut out to be queen, and Richard is faced with a political crisis that threatens to tarnish not only the holiday season but the future of the kingdom.",13.814,30-11-2018,92
a-christmas-reunion-2015,"Not Available
",A Christmas Reunion,en,"A Madison Avenue executive, Amy, discovers an unusual Christmas surprise when she inherits her Aunt’s hometown bakery. The real surprise comes when she learns the other half of the bakery was left to her long-ago boyfriend, Jack. Unresolved personal issues resurface between them, as the exes return home to co-manage the store, along with its traditional holiday cookie bake-off.",4.676,28-11-2015,87
a-christmas-star,"Not Available
",A Christmas Star,en,"Born under the Christmas Star, Noelle believes she has the gift to perform miracles, so when conniving developer McKerrod threatens her peaceful life she and her friends determine to use this gift to thwart his plans and save their village.",11.667,29-12-2015,82
a-christmas-switch,"Not Available
",A Christmas Switch,en,"Christmas works its magic in this body-switching holiday tale about two very different moms who find that help is where you least expect it, and most need it. When struggling singer Audrey and wealthy record executive Julia collide at the mall, they wake up in each other’s lives the next morning. Audrey finds that, though Julia’s life is full of luxury, she’s missing the chance to connect with her family in any real way while Julia finds that, though she gets plenty of family time, Audrey can’t say no to anyone giving her no time for herself. As Christmas looms closer, the two women rush to figure out how to both help each other and switch back before they miss Christmas morning with their own families!",3.967,04-11-2018,121
a-christmas-tail,"Not Available
",A Christmas Tail,en,Two single parents fall in love fighting for custody of a dog they both want to give their children as a Christmas gift.,1.364,01-01-2014,87
christmas-tail,"Not Available
",A Christmas Tail,en,Two single parents fall in love fighting for custody of a dog they both want to give their children as a Christmas gift.,1.364,01-01-2014,87
a-christmas-tree-grows-in-colorado,Family Romance TV Movie,A Christmas Tree Grows in Colorado,en,Erin is planning the town’s Christmas celebration and must win over firefighter Kevin in order to obtain the beautiful spruce tree from his property for the celebration.,1.878,24-11-2020,90
christmas-truce,"Not Available
",A Christmas Truce,en,"During a shaky 24-hour holiday truce amid the Battle of the Bulge, American Captain John Myers and a Belgian farm girl, Alina, fall in love. Forced to separate when fighting resumes, the couple vows to reunite, under a bell tower, the first Christmas Eve after the war ends, if each is alive and eager.",2.924,12-12-2015,90
a-christmas-wedding,"Not Available
",A Christmas Wedding,en,"Emily (Sarah Paulson) and Ben (Eric Mabius) find their plans to marry on Christmas day coming apart at the seams when Ben is left to plan the wedding details after Emily is forced to go on a business trip. Though Emily, a perfectionist, is determined to have a fairytale wedding, she realizes that love is all that really matters when a freak storm threatens to keep her from making it home in time for the big day.",3.7,11-12-2006,89
a-christmas-wedding-tail,"Not Available
",A Christmas Wedding Tail,en,"It's love at first sight when Rusty the Labrador and Cheri the Poodle meet one day while jogging in the park. Even better- their owners fall in love too! But love is more complicated for the people, Susan and Jake, who marry and attempt to join together their large family of five children. With kids fighting and a household in complete chaos, it's up to the dogs to keep the family together.",2.897,19-11-2011,82
a-cinderella-story-once-upon-a-song,Comedy Family Romance,A Cinderella Story: Once Upon a Song,en,"In this modern telling of the classic tale, aspiring singer Katie Gibbs falls for the new boy at her performing arts high school. But Katie's wicked stepmother and stepsister are scheming to crush her dream before she can sing her way into his heart.",16.504,05-09-2011,88
a-clear-shot,"Not Available
",A Clear Shot,en,"An electronics store erupts into chaos as four young Vietnamese gunmen storm the premises, setting the stage for the largest hostage situation in US history. Rick Gomez, SAC PD's top hostage negotiator, quickly realizes that his job is not simply to talk down the gunman and keep everyone safe, but must also juggle the politics of an arrogant sheriff and a trigger-happy SWAT commander to prevent a national tragedy.",1.998,01-05-2020,83
a-clever-dummy,"Not Available
",A Clever Dummy,en,"An inventor and his assistant build a robot that looks like their janitor, and everyone tries to profit off the invention.",0.712,15-07-2017,23
a-cloud-on-fire,"Not Available
",A Cloud on Fire,en,"Anxiety is keenly felt within today’s hyperreal world. Increasingly, humans are disconnected. A Cloud On Fire is an experimental reflection on the subjective sensation of anxiety, its different dimensions, and absurd proportions.",0.6,07-02-2019,15
a-common-crime,Thriller Horror,A Common Crime,es,Cecilia is too afraid one night to let her housekeeper’s son into the house. The next day his dead body is found.,1.445,08-04-2021,96
a-common-man,Action Thriller,A Common Man,en,"A terrorist plants several bombs throughout the city of Colombo, Sri Lanka and threatens to detonate them unless prisoners are released.",14.515,30-06-2013,86
a-company-man,"Not Available
",A Company Man,ko,A contract killer becomes disenchanted with his line of work and spares the lives of his two latest would-be-victims. But the assassination company he works for has no intentions of letting him quit.,18.148,11-10-2012,96
a-complete-history-of-my-sexual-failures,"Not Available
",A Complete History of My Sexual Failures,en,"The egocentric documentary-maker Chris Waitt traces his romantic ineptitude and sexual impotence through awkward interviews with irate ex-girlfriends and stunts involving S&amp;M parlours, Harley Street doctors and Viagra overdoses. The results are often hilarious, sometimes moving and speak directly to the hapless paramour in all of us.",2.216,19-01-2008,90
a-conspiracy-of-lies-flight-370-to-911,"Not Available
",A Conspiracy of Lies: Flight 370 to 911,en,"Since 911, our police appear more like a military force than officers of the peace. We have seen the creation of Homeland Security, the TSA and the Patriot Act, all as a result of 911, yet no one can explain why building 5, which was not hit by a plane, collapsed along with the twin towers. We have now discovered the NSA can and does spy on every American citizen and we only need the national media to see that many of the New World Order plans are already in place.",0.6,01-01-2015,
a-costume-for-nicolas,"Not Available
",A Costume for Nicolas,es,"After losing his mother, a boy with Down syndrome takes his trunk of magical costumes to live with his grandparents in this animated tale.",1.733,16-09-2021,80
a-country-christmas,"Not Available
",A Country Christmas,en,"When Santa Claus loses his magical powers and becomes stranded in their barn, two children from a small farming community help him save Christmas before it's too late.",1.329,30-11-2013,91
a-country-wedding,Romance TV Movie,A Country Wedding,en,"A famous country singer set to marry a glamorous Hollywood actress returns to his small town roots. When he crosses paths with his childhood sweetheart and finally feels inspired to write songs again he reevaluates his life, his values and his opinion of true love. As his wedding day approaches, he must decide if he has chosen the right woman to be his wife.",6.986,27-06-2015,84
a-courtesan-with-flowered-skin,"Not Available
",A Courtesan with Flowered Skin,ja,"Japan around 1860: popular courtesan Asagiri will be freed soon from her service, yet she cannot imagine any other existence. Until one day at a local festival, Asagiri meets the young artisan Hanjiro by chance – an encounter that changes her destiny. With a strong performance by leading actress Yumi ADACHI and exquisite camerawork and production design, A COURTESAN WITH FLOWERED SKIN succeeds in recalling the golden age of Japanese erotic film.",3.011,08-11-2014,102
a-creepshow-animated-special,"Not Available
",A Creepshow Animated Special,en,"Two animated tales of terror: “Survivor Type,” a man determined to stay alive alone on a deserted island no matter what the cost. “Twittering from the Circus of the Dead,” a teen's family road trip includes a visit to the gravest show on earth.",2.816,29-10-2020,46
a-crime,"Not Available
",A Crime,en,"Vincent's life is on hold until he finds his wife's killer. Alice, his neighbor, is convinced she can make him happy. She decides to invent a culprit, so that Vincent can find revenge and leave the past behind. But there is no ideal culprit and no perfect crime.",3.081,11-09-2006,103
a-crime-on-the-bayou,"Not Available
",A Crime on the Bayou,en,"A Crime on the Bayou is the story of Gary Duncan, a Black teenager from Plaquemines Parish, a swampy strip of land south of New Orleans. In 1966, Duncan tries to break up an argument between white and Black teenagers outside a newly integrated school. He gently lays his hand on a white boy’s arm. The boy recoils like a snake. That night, police burst into Duncan’s trailer and arrest him for assault on a minor. A young Jewish attorney, Richard Sobol, leaves his prestigious D.C. firm to volunteer in New Orleans. With his help, Duncan bravely stands up to a racist legal system powered by a white supremacist boss to challenge his unfair arrest. Their fight goes all the way to the U.S. Supreme Court, and their lifelong friendship is forged.",1.425,18-06-2021,91
a-cross-the-universe,"Not Available
",A Cross the Universe,en,"The film follows Justice's March 2008 North American tour. This documentary is directed by Romain Gavras, So Me and the band themselves. The documentary is meant to cover less of the band's live shows, and more of their personal experience touring.  The live portion of this release was recorded at a concert in San Francisco, California at the Concourse Exhibition Center, on March 27, 2008.",1.561,11-11-2008,65
a-crowd-of-three,"Not Available
",A Crowd of Three,ja,"A Crowd of Three tells the story of two men, Kenta &amp; Jun, who grew up as almost brothers at a children's facility. Kenta &amp; Jun now works as part of a demolition crew but become fed up with their jobs. The friends then decide to take a road trip up north to visit Kenta's brother at the Abashiri prison.",1.083,12-06-2010,131
