movie_id,genres,movie_title,original_language,overview,popularity,release_date,runtime
the-invocation-of-enver-simaku,"Not Available
",The Invocation of Enver Simaku,en,"Albania 1997. Some ghostly, deteriorated video footage keeps Julien awake and obsesses him every night. Almost two decades after the murder of his wife, Angela, Julien returns to Albania with a determination to investigate her mysterious death, amidst a sea of impossible records, police files and visions of Beyond.",0.655,26-04-2019,93
the-invoking-2,"Not Available
",The Invoking 2,en,"""Although hundreds of disturbing paranormal events occur every year, most of these chilling encounters go unreported - until now. Bear witness as hapless victims experience the unspeakable terror of confronting demonic forces, murderous poltergeists and other evil entities that are dead set on claiming their souls. Descend into an abyss of waking nightmares as these bloodthirsty, malevolent spirits seek to possess their prey and drag them-kicking and screaming-down to hell.""",3.443,06-10-2015,83
the-invoking-paranormal-dimensions,"Not Available
",The Invoking: Paranormal Dimensions,en,"Hundreds of disturbing paranormal events occur every year. Most of these terrifying encounters go unreported - until now. Enter the disturbing world of Invoking 3: Paranormal Dimensions where the undead come to wreak havoc upon the living. Grim Reapers, evil poltergeists, satanic forces and conjured spirits will feed off your fear and drag you into the abyss of waking nightmares.",3.778,25-10-2016,81
the-iran-job,"Not Available
",The Iran Job,en,"This eye-opening documentary follows American basketball player Kevin Sheppard during his 2008-09 season playing for a professional team in Iran. Although Kevin is nervous, he makes many friends, including several politically active Iranian women.",2.885,28-09-2012,90
the-irish-rock-story-a-tale-of-two-cities,"Not Available
",The Irish Rock Story: A Tale of Two Cities,en,"This musical celebration charts the lives and careers of some of the biggest selling acts in Irish rock, punk and pop from Van Morrison and Thin Lizzy to The Undertones and U2. From the pioneers of the showbands touring in the late 50s through to the modern day, the film examines their lineage and connections and how the hardcore, rocking sound of Belfast merged with the more melodic, folky Dublin tradition to form what we now recognise as Irish rock and pop.",2.593,13-03-2015,60
the-irishman-2019,Crime Drama History,The Irishman,en,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",24.228,01-11-2019,209
the-iron-lady,"Not Available
",The Iron Lady,en,"A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power.",14.663,30-12-2011,105
the-iron-orchard,"Not Available
",The Iron Orchard,en,Jim McNeely thrust into the vibrant and brutal West Texas oilfields in 1939 and works his way through the ranks to ultimately become a formidable wildcatter.,4.105,05-05-2018,112
the-irregular-at-magic-high-school-the-girl-who-summons-the-stars,"Not Available
",The Irregular at Magic High School: The Girl Who Summons the Stars,ja,"In the story, the seasons have changed and it will soon be the second spring. Tatsuya and Miyuki have finished their first year at First Magic High School and are on their spring break. The two go to their villa on the Ogasawara Island archipelago. After only a small moment of peace a lone young woman named Kokoa appears before them. She has abandoned the Naval base and she tells Tatsuya her one wish.",36.496,17-06-2017,90
the-island-2005,"Not Available
",The Island,en,"In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.",22.526,21-07-2005,136
the-island-at-the-end-of-the-world,"Not Available
",The Island at the End of the World,en,"Martin travels to Itbayat island, of the Batan group, on the far north of the Phillipines, to record the customs of its inhabitants and their life away from modern civilization. Itbayat is open to visitors only in the summer; the storms raging in the region completely isolate the islanders for the rest of the year. The camera gives them the chance to tell their stories. “I was interested in understanding the characteristics of the community beyond its practices and traditions”, says the director. Winner of the Best Documentary award at the .MOV, Manila’s alternative festival dedicated to digital film.",0.6,13-07-2005,106
the-island-man,"Not Available
",The Island Man,en,"Though he is long gone, buried on the Greek island he left behind as a teenager, John remains a painful mystery to his former wife, children, and grandson. On rediscovering his home movies, the family begins to reconcile the troubled man they knew with the person he might have been.",0.6,01-01-2018,21
the-island-of-giant-insects,"Not Available
",The Island of Giant Insects,ja,"After an airplane crash during a school trip, Oribe Mutsumi and her classmates were stranded on a seemingly deserted island. Mutsumi found the other survivors, and used her wilderness knowledge to help them. She expects that they will be rescued in about three days, which doesn't seem so long to endure. However, she didn't account for the fact that the island is populated with gigantic killer insects. Her knowledge of butterflies, wasps, and more may be the only thing that will help any of her classmates survive to be rescued!",3.241,20-07-2019,23
the-island-of-giant-insects-2020,"Not Available
",The Island of Giant Insects,ja,"After an airplane crash during a school trip, Oribe Mutsumi and her classmates were stranded on a seemingly deserted island. Mutsumi found the other survivors, and used her wilderness knowledge to help them. She expects that they will be rescued in about three days, which doesn't seem so long to endure. However, she didn't account for the fact that the island is populated with gigantic killer insects. Her knowledge of butterflies, wasps, and more may be the only thing that will help any of her classmates survive to be rescued!",101.915,10-01-2020,76
the-island-of-lies,"Not Available
",The Island of Lies,es,"Galicia, northern Spain, January 2, 1921. The steamship Santa Isabel, sailing towards Argentina with more than two hundred emigrants on board, sinks off the coast of Sálvora Island. Three island women, María, Josefa and Cipriana, who have bravely set sail aboard a fragile skiff to save the shipwrecked, are treated as heroes by the cynical authorities; but León, an inquisitive and tenacious Argentinean journalist, starts asking uncomfortable questions.",2.532,14-05-2020,94
the-island-of-saint-matthews,"Not Available
",The Island of Saint Matthews,en,"Years ago, Kevin Jerome Everson asked his aunt where their old family photos had gone. Her answer - ‘they were all lost in the flood’ - sparked this trip to meet the inhabitants of Westport, a small town just to the west of Columbus, Mississippi.  They reminisce about the great flood of the Tombigbee River in 1973, when some people lost everything. Many heirlooms and photos of the Eversons were swallowed up, and part of the family history disappeared.",3.455,27-01-2013,70
the-island-president,"Not Available
",The Island President,en,"Follows the globe-trotting journey of President Mohamed Nasheed of the Maldives, the lowest-lying country in the world, who, after bringing democracy to his country, takes up the fight to keep it from disappearing under the sea.",2.01,28-03-2012,101
the-it-crowd-manual,"Not Available
",The IT Crowd Manual,en,"This behind-the-scenes documentary features interviews with the creators and cast of the cult comedy ""The IT Crowd"", plus chats with celebrity fans.",0.975,04-01-2014,49
the-italian-1915,"Not Available
",The Italian,en,An immigrant leaves his sweetheart in Italy to find a better life across the sea in the grimy slums of New York.,1.493,01-01-2015,78
the-itching,"Not Available
",The Itching,en,"In this parable, a shy wolf tries to connect with a group of hip, party-loving bunnies but finds her body is in revolt",1.057,24-01-2016,15
the-ivory-game,"Not Available
",The Ivory Game,en,"Wildlife activists and investigators put their lives on the line to battle the illegal African ivory trade, in this suspenseful on-the-ground documentary.",4.124,02-09-2016,112
the-jacket,"Not Available
",The Jacket,en,"A military veteran goes on a journey into the future, where he can foresee his death and is left with questions that could save his life and those he loves.",13.839,04-03-2005,103
the-jackhammer-massacre,Comedy Horror,The Jackhammer Massacre,en,"Jack Magnus is a successful businessman who periodically does drugs with his best friend Mike. When Mike takes some bad stuff, Jack panics and leaves him to die. His guilt eventually causes him to become a full fledged, utterly pathetic junkie. After being force fed a particularly nasty brew by a vindictive supplier, Jack seems to only grow stronger, surviving the ordeal and living on to become a crazed jackhammer killer. He's now utterly paranoid, believing that everybody is out to get him, with his paranoia manifested in visions of his dead friend.",0.691,16-01-2004,89
the-jade-pendant,"Not Available
",The Jade Pendant,en,"Fleeing an arranged marriage in China, the independent Peony signs a contract to work as a “flower girl” in America, where she meets Tom, an American Born Chinese cook whose father works on the Transcontinental Railroad. Thwarted by a Hong Kong Triad boss seeking to extend his power into America, theirs is the tale of the first great Chinese immigration to the United States – a story of romance, bigotry, passion, food and a search for everlasting love – set against the largest mass lynching in American history, in Los Angeles’ Chinatown, in 1871.",4.253,24-10-2017,106
the-jailhouse,"Not Available
",The Jailhouse,en,"Small town, the American dream. A blue-collar family living the idyllic rural lifestyle. Nothing is out of place save for the lacking white picket fence - and the old JAIL that occupies the 2nd floor of their century-old home. Seth Delray knew the possibilities before he moved his wife and two kids into the old jailhouse, but the Sheriff assured him that it would take an act of God to put that place back into service. Times were tight, and it was just too good of a deal to refuse. That is, until the county jail caught fire. The Sheriff's hands were tied and he had to put displaced inmates anywhere he could find iron bars with a locking door. The Delray house was his only option. For Seth the worst wasn't the criminals locked like animals in the soiled cages above his living room. It was the mortal fear in his children's eyes, it was the piercing cold looks from his wife. It was that deep..",2.456,01-05-2009,86
the-jam-makers,"Not Available
",The Jam Makers,en,"Paramount recruited Frank Moser to produce the Bud and Susie cartoons for its weekly screen magazine. To judge from the 1919 edge code on the nitrate film print found at the New Zealand Film Archive, The Jam Makers appears to be one of the earliest in the series. The simple story centers on two siblings—little brother Bud and big sister Susie—with a sweet tooth and a hankering for a treat. When Susie concocts “play jam” with dirt and water, Bud cries for the real thing. He spots fresh jam cooling on the kitchen windowsill and, braving a covetous rooster and cat, swaps jars. The kids get their just desserts when Mom offers them the faux jam for a snack. Paramount dropped the series after two years.",0.6,15-09-2019,
the-jane-austen-book-club,"Not Available
",The Jane Austen Book Club,en,"Six Californians start a club to discuss the works of Jane Austen. As they delve into Austen's literature, the club members find themselves dealing with life experiences that parallel the themes of the books they are reading.",9.985,09-09-2007,106
the-janitor,"Not Available
",The Janitor,en,"Lionel is a custodian that longs for more. Bombarded with daily disrespect and insults from his co-workers, Lionel sets on a path of revenge and begins to brutally murder everyone in his path.",1.017,28-12-2003,92
the-japanese-wife-next-door-part-2,"Not Available
",The Japanese Wife Next Door: Part 2,ja,"Every choice you make can change the course of your life. This is the premise of THE JAPANESE WIFE NEXT DOOR series. Beginning exactly the same as Part One, a businessman’s life is almost complete; all he needs is a wife. He meets two women… and this time he marries the rich one — whose family just happens to be a bunch of sado-masochistic sociopaths! Directed by ‘Mr. Pink,’ Yutaka Ikejima, and starring the sexy Yazaki Akane and with a special appearance by erotic bombshell Reiko Yamaguchi, star of part one, the JAPANESE WIFE NEXT DOOR – PART 2 is a raunchy and bizarre erotic comedy!",4.802,25-06-2004,61
the-jazz-ambassadors,"Not Available
",The Jazz Ambassadors,en,"The Cold War and Civil Rights collide in this remarkable story of music, diplomacy and race. Beginning in 1955, when America asked its greatest jazz artists to travel the world as cultural ambassadors, Louis Armstrong, Dizzy Gillespie, Duke Ellington and their mixed-race band members, faced a painful dilemma: how could they represent a country that still practiced Jim Crow segregation?",2.62,04-05-2018,60
the-jeremy-thorpe-scandal,"Not Available
",The Jeremy Thorpe Scandal,en,"In 1979, Panorama reporter Tom Mangold led an investigation into the trial of Jeremy Thorpe and others for the alleged conspiracy to kill Thorpe's former lover, Norman Scott. Convinced that the former Liberal Party leader would be found guilty, a special post-trial programme was prepared. This was scrapped, however, when the jury returned its verdicts of not guilty for all defendants, and the programme has remained unseen for almost 40 years.  Edited and updated with new information about a fresh 2017 police inquiry into the case, Tom Mangold finally presents his story about how powerful political forces tried to protect Thorpe. The programme features revealing interviews from 1979 with Norman Scott, chief prosecution witness Peter Bessell and the alleged hitman Andrew 'Gino' Newton.",2.358,03-06-2018,60
the-jetsons-wwe-robo-wrestlemania,"Not Available
",The Jetsons & WWE: Robo-WrestleMania!,en,"Blast off to adventure in this animated feature where our favorite space-age family, The Jetsons, meet the superstars of WWE! When George unearths WWE’s Big Show, who has been frozen for 100 years, the futuristic face-off begins! Once thawed, Big Show wastes no time in taking the WWE belt from the current robot champ as well as taking total control of Orbit City. It’s up to The Jetsons to travel back in time and enlist help from WWE’s brightest stars: Sheamus, Alicia Fox, Roman Reigns, Seth Rollins and the Uso brothers. Can this cosmic tag-team prevail and set this twisted time-warp straight? Tune in and see with The Jetsons and WWE!",7.226,28-02-2017,81
the-jihadis-next-door,"Not Available
",The Jihadis Next Door,en,"Jamie Roberts' documentary filmed over the course of two years, which takes an intimate look at the people spreading extremist fundamentalism in Britain. In 2014 Roberts filmed Islamic extremist Abu Rumaysah, who is now one of the world's most wanted men and is suspected of being the British jihadi in the latest IS execution video. This film gains extraordinary access to a new wave of extremists, including Rumaysah, who are radicalising and grooming young British Muslims, and asks whether they really have non-violent aims, as they claim, or are a genuine threat to society.",0.962,19-01-2016,47
the-joe-show,"Not Available
",The Joe Show,en,"Eight years in the making, The Joe Show is a shocking and wildly entertaining documentary about America’s most controversial Sheriff, Joe Arpaio, and his ringmaster’s approach to modern media, politics and law enforcement. Joe's desire for fame changes democracy forever and the voters cheer as ratings soar.  The Joe Show explores how Joe uses media and his role as Sheriff to make himself the most famous law enforcement officer in the world. Racism, sex crimes, illegal immigration, first amendment rights, deaths at the hands of his employees – even Obama’s birth certificate – are all issues Joe faces and spins.  Featuring Larry King, Steven Seagal, Hugh Downs, Ted Nugent, Dan Ariely and Noam Chomsky  A movie that will engage and enlighten both Joe’s detractors and supporters, the Joe Show takes a hard yet balanced look at how democracy can survive when persuading voters becomes more important than protecting them.",0.6,26-02-2014,101
the-jogger,"Not Available
",The Jogger,en,A man goes on an evening jog only to have it turn into a race for his life when he is stalked by a psychotic killer.,1.647,05-10-2013,72
the-joke-thief,"Not Available
",The Joke Thief,en,"The Joke Thief takes us on a journey of one man's last hurrah. Simon McCabe is a stand up comedian who has been making people laugh for 35 years. All his life he has been the life of the party, but now he is tired, miserable and almost washed up since he's never got a lucky break due to a reputation of joke stealing. One faithful night, his longtime friend and fellow comedian convinces a comedy club owner to give Simon some stage time and one last shot at redemption. On the ride down to his gig, Simon takes us on a whirlwind journey of his life, as he replays back special moments in an emotional series of flash backs that made him the sad, funny man that he is today.",1.304,16-04-2018,81
the-jonestown-haunting,"Not Available
",The Jonestown Haunting,en,A survivor of the Jonestown massacre returns to the site 10 years later and discovers the cult's former home has become a breeding ground for the supernatural.,1.45,16-06-2020,79
the-journalist-2019,"Not Available
",The Journalist,ja,"It is the job of the press to cover corporate crime, government plots and society. It is in this context that young female reporter on the beat Erika rolls up her sleeves and goes to work regarding what seems to be a government cover up. She is dealing with a government bureaucrat called Sugihara. It seems as if a clash is inevitable.",1.751,28-06-2019,113
the-journals-of-knud-rasmussen,"Not Available
",The Journals of Knud Rasmussen,en,"Based on the journal of Knud Rasmussen's ""Great Sled Journey"" of 1922 across arctic Canada. The film is shot from the perspective of the Inuit, showing their traditional beliefs and lifestyle. It tells the story of the last great Inuit shaman and his beautiful and headstrong daughter; the shaman must decide whether to accept the Christian religion that is converting the Inuit across Greenland.",2.136,11-03-2006,112
the-journals-of-musan,"Not Available
",The Journals of Musan,ko,"North Korean defector Seung-chul is a refugee living on the harsh edges of Seoul. Bewildered by exploitative employers and cynical urbanites, he’s no good for business. A powerful realism underscores this prize-winning feature debut about the struggle to survive in a strange new world.",0.84,08-10-2010,127
the-journey-of-the-comet,"Not Available
",The Journey of the Comet,es,"A couple of retired teachers transform an unused school bus into a mobile home. With the help of a few telescopes, a pension, and a heartfelt dream, they begin their journey to the most isolated parts of Mexico to teach a little astronomy to the public schools across the country for free.",0.6,01-01-2009,86
the-joycean-society,"Not Available
",The Joycean Society,en,"Created thanks to the funds provided for the production of new artworks awarded to Dora García for the 45th PIAC, The Joycean Society is a film about a book club dedicated to James Joyce's Finnegans Wake, a society made up of students, admirers and connoisseurs of what is often said to be ""the most difficult book in the world"".",0.6,05-07-2013,52
the-juche-idea,"Not Available
",The Juche Idea,en,"Jim Finn, follows a South Korean video artist in North Korea who hopes to revitalize Juche cinema, somewhat inspired by a true story of a South Korean filmmaker kidnapped in the 70s to make the North Korean film industry better. This experimental satire that examines what happens when a South Korean filmmaker sojourns into communist North Korea to breathe new life into that country's flagging, propaganda-driven movie industry. Believing that cinema can prop up North Korea's Juche Idea of self-reliance, mad dictator Kim Jong-Il pulls out all the stops to help the young émigré produce appropriate films.",0.6,31-03-2008,62
the-juggernaut,"Not Available
",The Juggernaut,en,This silent film presents drama to prevent a train from falling from a damaged railroad bridge.,0.6,19-04-2015,62
the-jungle,"Not Available
",The Jungle,en,A big cat conservationist and his filmmaker brother travel into the Indonesian jungle to find and document the rare and endangered Javan leopard. As they travel deeper and deeper into the jungle they come to the realisation that they are being stalked by a deadly predator.,2.128,30-06-2013,84
the-jungle-book-2016,"Not Available
",The Jungle Book,en,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",41.578,07-04-2016,106
the-jurassic-dead,"Not Available
",The Jurassic Dead,en,"A crack-pot scientist aligns with the Axis of Evil to bring down the United States with EMP blasts, toxic zombification gas and by unleashing the ultimate undead killing monstrosity: the Z-REX. When a hot-wired militia squad and a crew of college hipsters are thrown together to do something about it, chaotic Predator-Thunder action runs amok.",3.91,04-09-2017,82
the-jurassic-games,"Not Available
",The Jurassic Games,en,"In the near future, 10 death row convicts are forced to compete in a virtual reality game that pits them against dinosaurs and each other.",13.823,21-05-2018,86
the-karman-line,"Not Available
",The Kármán Line,en,"When a mother is hit by a rare condition that sees her lift off the ground at a slow but ever increasing rate, her husband and daughter are forced to come to terms with losing her.",1.238,11-03-2014,24
the-kamagasaki-cauldron-war,"Not Available
",The Kamagasaki Cauldron War,ja,"Kamagasaki is an ""invisible"" slum of Osaka that attracts day laborers and prostitutes since WW2. When the local gang has its treasured cauldron stolen, a war to find it begins involving the thugs, a 12 years old kid, a prostitute and a pickpocket, including the giant cauldron used to feed the destitute: The symbol of Kamagasaki.",0.6,18-11-2018,115
the-kaos-brief,Horror Science Fiction,The Kaos Brief,en,Hacked footage reveals mysterious events surrounding the abduction of four teenagers.,2.847,04-05-2017,80
the-karate-dog,"Not Available
",The Karate Dog,en,"When LAPD computer expert Peter Fowler investigates the killing of an old man in Chinatown, he finds the only witness is his dog, Cho Cho. But Fowler soon discovers Cho Cho is the only dog in the world who can speak to humans... not only that, Cho Cho is an expert in martial arts. When they join forces to track down the mastermind behind the death of Cho Cho's master, it leads these unusual partners into uncovering a dangerous conspiracy which puts both of their lives in danger.",5.179,05-05-2004,84
the-karate-kid-2010,"Not Available
",The Karate Kid,en,"Twelve-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.",110.191,10-06-2010,140
the-keeper,"Not Available
",The Keeper,en,"When an apparently exemplary cop abducts and secretly imprisons a beautiful dancer, a deadly battle of wills between captor and captive ensues.",2.988,14-05-2004,95
the-kemps-all-true,"Not Available
",The Kemps: All True,en,"Spandau Ballet global superstars Gary and Martin Kemp, their lives, and their careers.",0.6,05-07-2020,58
the-kennedy-curse-an-unauthorized-story-on-the-kennedys,"Not Available
",The Kennedy Curse: An Unauthorized Story on the Kennedys,en,"The Kennedy dynasty that has mesmerized generations. To this day their legacy lives on. Plagued by tragedy and scandal, they continue to bring positive change to the world.",0.6,01-05-2013,
the-kennedy-mystique-creating-camelot,"Not Available
",The Kennedy Mystique: Creating Camelot,en,"Over forty years ago, one extraordinary American family moved into the most famous house in the world and changed the nature of the Presidency forever. With glamorous Hollywood good looks and two camera friendly children, the Kennedys helped to usher in a youth culture that affected every aspect of American life. From behind closed doors in the White House to intimate family vacations, photography and television took the American public behind-the-scenes into the lives of its most regal...but just how true were the images projected?  Featuring photographs that have never been shown before, and rarely seen home movies, this probing documentary captures private moments with the most well-known First Family as well as recollections from former White House staff, journalists, photographers and biographers.",0.841,20-07-2004,50
the-key-2003,"Not Available
",The Key,en,"The story of three generations told against the backdrop of the 20th century. The drama focuses on the life of Mary Corrigan, from her days as a rebellious mill worker in 1915 and her doomed love affair for a man who must fight for his country, through to her final days in the run up to the British General Election of 1997.",0.6,16-09-2003,180
the-key-man,"Not Available
",The Key Man,en,"An insurance salesman gets mixed up with two gangsters in effort to make more money and provide for his family, but things don't go as he planned.",2.114,18-02-2011,80
the-keys-of-christmas,"Not Available
",The Keys of Christmas,en,"In this YouTube Red Original, DJ Khaled and Mariah Carey drop a holiday hater (Rudy Mancuso) into a mystical winter wonderland where an all-star cast of lyrical troublemakers show him the true meaning of Christmas.",1.471,19-12-2016,47
the-kick,"Not Available
",The Kick,ko,"Korean family made up of taekwondo experts moves to Thailand, where they set up a taekwondo gym. However, one member of the family, Taeju, wants to become a famous pop singer instead. The family becomes famous after stopping treasure robbers.",2.637,03-11-2011,94
the-kick-2014,"Not Available
",The Kick,en,The dramatic behind-the-scenes story of All Black Stephen Donald and the pentaly kick that saved the 2011 World Cup.,0.712,10-08-2014,91
the-kid,"Not Available
",The Kid,en,A tramp cares for a boy after he's abandoned as a newborn by his mother. Later the mother has a change of heart and aches to be reunited with her son.,14.08,21-01-2021,53
the-kid-who-would-be-king,"Not Available
",The Kid Who Would Be King,en,"Old-school magic meets the modern world when young Alex stumbles upon the mythical sword Excalibur. He soon unites his friends and enemies, and they become knights who join forces with the legendary wizard Merlin. Together, they must save mankind from the wicked enchantress Morgana and her army of supernatural warriors.",14.641,16-01-2019,120
the-kids-are-all-right,"Not Available
",The Kids Are All Right,en,"Two women, Nic and Jules, brought a son and daughter into the world through artificial insemination. When one of their children reaches age, both kids go behind their mothers' backs to meet with the donor. Life becomes so much more interesting when the father, two mothers and children start to become attached to each other.",12.257,09-07-2010,106
the-kids-are-back,"Not Available
",The kids are back,es,A retired couple will have to defend their home against an unpredicted menace: Their kids moving back.,2.703,22-12-2017,100
little-bikes,"Not Available
",The Kids in the Bikes,es,"Throughout Córdoba, Argentina, there is a wave of looting, and the police are taking several young people. In the midst of this hectic period, teenage Juliana becomes pregnant by her boyfriend, Lautaro. Juliana wants to have an abortion, but she is afraid to do it with pills and they do not have money to pay for an intervention.",1.162,27-11-2020,84
the-kill-team,War Documentary,The Kill Team,en,"In 2010, the media branded a platoon of U.S. Army infantry soldiers “The Kill Team” following reports of its killing for sport in Afghanistan. Now, one of the accused must fight the government he defended on the battlefield, while grappling with his own role in the alleged murders. Dan Krauss’s absorbing documentary examines the stories of four men implicated in heinous war crimes in a stark reminder that, in war, innocence may be relative to the insanity around you.",2.383,15-10-2013,79
the-kill-team-2019,"Not Available
",The Kill Team,en,"When Andrew Briggman—a young soldier in the US invasion of Afghanistan—witnesses other recruits killing innocent civilians under the direction of a sadistic Sergeant, he considers reporting them to higher-ups. However, the heavily-armed and increasingly-violent platoon becomes suspicious that someone in their ranks has turned on them, and Andrew begins to fear that he'll be the next target.",27.767,17-10-2019,87
the-killer-bra,"Not Available
",The Killer Bra,en,"The Killer Bra is a film about...a killer bra! After Laura accidentally kills a shopper while fighting with her over a fancy bra, the shopper's ghost inhabits the bra in order to kill all those who wear it...ultimately, the bra's mission is getting revenge on Laura.",0.6,01-01-2010,21
the-killer-in-the-house,"Not Available
",The Killer in the House,en,Riley and her friends head to a remote cabin in the woods to study for finals. But they soon find their own lives will be put to the test by a killer in the house. Dark pasts come to light and friendships are questioned as the battle for survival turns bloody.,1.546,21-05-2016,97
the-killer-inside-me-2010,"Not Available
",The Killer Inside Me,en,"Deputy Sheriff Lou Ford is a pillar of the community in his small west Texas town, patient and apparently thoughtful. Some people think he is a little slow and maybe boring, but that is the worst they say about him. But then nobody knows about what Lou calls his ""sickness"": He is a brilliant, but disturbed sociopathic sadist.",10.415,19-02-2010,109
the-killers-mtv-music-week-amsterdam,"Not Available
",The Killers - MTV Music Week Amsterdam,en,"Shot at the Night
 Somebody Told Me
 Spaceman
 Human
 All These Things That I've Done
 Smile Like You Mean It
 Read My Mind
 Runaways
 When You Were Young
 Mr. Brightside",0.6,08-11-2013,43
the-killers-live-from-the-royal-albert-hall,Music,The Killers: Live From The Royal Albert Hall,en,"A live video album by American rock band The Killers. The album is pulled from two nights the band performed at the Royal Albert Hall in July 2009, and also includes footage from festival dates the band headlined during the middle months of 2009.",2.811,06-07-2009,154
the-killers-unstaged,"Not Available
",The Killers: Unstaged,en,"Following the band The Killers on road to and on stage in the Bronx, New York, in a series of American Express sponsored music documentaries.",0.6,18-09-2012,95
the-killing-device,"Not Available
",The Killing Device,en,"United States senators are being murdered by mind-controlled assassins, while a newspaper reporter attempts to stop the killings.",0.6,05-10-2004,93
the-killing-games,"Not Available
",The Killing Games,en,"A man who's wife is dying of a mysterious illness, contemplates taking the law into his own hands, after his daughter witnesses a double homicide and narrowly escapes the grasp of two serial killers.",0.6,22-09-2012,101
the-killing-of-a-sacred-deer,"Not Available
",The Killing of a Sacred Deer,en,"Dr. Steven Murphy is a renowned cardiovascular surgeon who presides over a spotless household with his wife and two children. Lurking at the margins of his idyllic suburban existence is Martin, a fatherless teen who insinuates himself into the doctor's life in gradually unsettling ways.",18.443,20-10-2017,121
the-killing-of-jonbenet-the-truth-uncovered,"Not Available
",The Killing of JonBenet: The Truth Uncovered,en,"On the morning of December 26, 1996, parents John and Patsy Ramsey awoke to find a ransom note for their missing 6-year-old daughter JonBenét before her brutally beaten and lifeless body was found in the basement of their home. Despite media storms, family accusations, false confessions, intruder theories and a grand jury hearing, the case has been unsolved for 20 years. Now, A&amp;E reveals never-before-seen case details, including the first sit-down interview with John Ramsey marking the 20th anniversary of her brutal death, an interview from 1998 with JonBenét’s older brother and exclusive and stunning DNA evidence that sheds new light on swirling allegations that the killer may have been be a family member.",0.878,05-09-2016,86
the-killing-pact,"Not Available
",The Killing Pact,en,"Hayley Udall tries to make ends meet for herself and her 14 year-old daughter while providing alimony for a horrible ex-husband. She wishes her problems with her ex could go away, and upon venting her frustrations one night, finds herself tangled up in a pact with two people (Melanie and Kevin) to ""eliminate"" each other's problems. It seemed innocent wishful thinking before, but as people end up dead-including Hayley's ex-husband-Hayley is trapped to fulfill the pact or risk taking the fall for murder.",1.035,27-05-2017,82
the-killing-room,"Not Available
",The Killing Room,en,"Four volunteers sign up for what initially appears to be a typical paid research study, only to discover that they've unwittingly become involved with a classified government program that was said to have been terminated nearly two decades ago.",6.381,16-01-2009,93
the-kimberley-cruise-australias-last-great-wilderness,"Not Available
",The Kimberley Cruise - Australia's Last Great Wilderness,en,"Travelling by boat from Broome to Darwin, this route in Australia's top end is a breathtaking coastline of open seas, bays, basins, islands and estuaries. This area is dubbed 'Australia's last great wilderness' and surprising stories of multicultural history abound - from Aboriginal cave paintings to Japanese pearlers, a Filipino missionary to a proposed Jewish refuge from the Nazis, Vietnamese boat people, WWII bombings, shipwrecks, and modern-day mining.",0.6,12-01-2019,172
the-kindergarten-teacher-2018,Drama,The Kindergarten Teacher,en,"Lisa Spinelli is a Staten Island teacher who is unusually devoted to her students. When she discovers one of her five-year-olds is a prodigy, she becomes fascinated with the boy, ultimately risking her family and freedom to nurture his talent.",14.27,23-09-2018,96
the-kindness-of-strangers-2019,"Not Available
",The Kindness of Strangers,en,"Clara and her two sons escape from her abusive husband with little more than their car and plan to start over in New York. After the car towed away, the family meets Alice, who gets them into an emergency shelter. While stealing food at a Russian restaurant called ‘Winter Palace’, Clara meets Marc, who has been given the chance to help the old eatery regain its former glory. The ‘Winter Palace’ soon becomes a place of unexpected encounters between people who are all undergoing some sort of crisis and whom fate has now brought together.",6.728,19-12-2019,112
