movie_id,vote_average,vote_count
gravitys-clowns,6.5,4
we-are-perfume-world-tour-3rd-document,0,0
zoetrope-2011,5,1
veloma-over-the-water,0,0
bruno-boots-go-jump-in-the-pool,5.5,26
7-days-to-vegas,5.7,7
lucky-one,0,1
once-upon-a-prince,6.7,59
underground-civilization,0,0
offside-2015,9,1
the-enemies-within,4.8,4
toxic-shark,5.7,64
the-game-of-truth-2004,6.1,6
the-days-run-away-like-wild-horses-over-the-hills,0,0
unfaithful-2009,4.8,5
we-will-rock-you-2011,4.6,4
the-mystery-of-13,0,0
the-seeds-of-violence,0,0
heaven-is-for-real,6.6,577
the-pool-boys,5.6,59
greavsie,0,0
the-nth-commandment,5,4
terminator-salvation,6,5123
marc-maron-more-later,7.1,9
the-show-about-the-show,8,1
crying-bitch,5.3,4
turkey-bowl,6.5,4
the-giant-spider,6.6,6
the-magic-wardrobe,7,1
how-to-lose-friends-alienate-people,6,569
hunting-grounds-2015,5.4,21
neverlake,5,51
blackjacks,4.8,14
wyrm-2019,7.7,3
bryan-loves-you,2.5,4
arirang,6.3,22
aretha-a-grammy-celebration-for-the-queen-of-soul,0,0
okinawa-days-kitanos-second-debut,0,0
hearts-and-bones,6,9
the-line-2020,0,0
next-gen,7,561
new-comic-day,0,0
trevor-noah-the-daywalker,6.6,10
travelling-salesman,5.6,25
my-amnesia-girl,6.4,7
west-32nd,5.3,4
frank-2012,0,0
no-deposit,1.7,3
miss-holocaust,0,0
bairavaa,5.9,35
mayor-of-the-sunset-strip,6.9,22
castles-in-the-sky-2014,5.9,10
blade-of-the-immortal,6.5,371
come-and-find-me,5.6,203
nerd-prom-inside-washingtons-wildest-week,2,1
monsters-from-the-id,5,1
the-commune,3,4
what-tomorrow-brings,0,0
anonymous-killers,5,3
clown-service,0,0
cold-fish,6.9,224
the-chair-2016,3.9,4
why-worry,6.7,25
goodbye-christopher-robin,7.1,644
gags-the-clown,5.3,12
holes-in-my-shoes,6.3,3
metal-tornado,4.7,36
a-christmas-kiss-ii,6.1,51
as-good-as-it-gets-2018,0,0
why-him,6.3,3401
ape-2012,6.1,7
the-wedding-year,6,68
you-me-and-dupree,5.6,1074
embryo-2020,6.2,31
8-the-mormon-proposition,6.1,18
the-marquez-castillo-siblings,7.4,88
house-of-the-witch,4.6,100
tim-minchin-apart-together-live-from-sydney,9,1
the-mystery-of-the-yellow-room-1919,0,0
vidiots,0,0
ukraine-on-fire,4.3,8
dahmer-on-dahmer-a-serial-killer-speaks,7,11
confession-of-murder,7.2,205
parkland,6.2,285
under-an-arctic-sky,7.6,30
ojuju,0,0
easy-money-2010-1,5.9,8
the-oasis-2008,0,0
still-small-voices,6.4,10
hope-a-red-cross-seal-story,5,1
ana-and-the-others,6.2,11
the-brink,3.5,2
i-am-fear,5.7,9
the-duplex,3.5,7
surely-someday,5.8,6
summer-lights,6.4,5
i-love-eva,5,3
